# units: time(s); hostId; energy(Wh)
1260;2;0.0000
1260;1;0.0000
1260;0;0.0000
1270;11;0.0725
1270;10;0.0705
1270;9;0.0000
1270;8;0.0000
1270;7;0.0000
1270;6;0.0000
1270;5;0.0000
1270;4;0.0000
1270;3;0.0000
1270;2;0.0000
1270;1;0.0000
1270;0;0.0000
1280;11;0.0725
1280;10;0.0705
1280;9;0.0000
1280;8;0.0000
1280;7;0.0000
1280;6;0.0000
1280;5;0.0000
1280;4;0.0000
1280;3;0.0000
1280;2;0.0000
1280;1;0.0000
1280;0;0.0000
1290;11;0.0725
1290;10;0.0705
1290;9;0.0000
1290;8;0.0000
1290;7;0.0000
1290;6;0.0000
1290;5;0.0000
1290;4;0.0000
1290;3;0.0000
1290;2;0.0000
1290;1;0.0000
1290;0;0.0000
1300;11;0.0725
1300;10;0.0705
1300;9;0.0000
1300;8;0.0000
1300;7;0.0000
1300;6;0.0000
1300;5;0.0000
1300;4;0.0000
1300;3;0.0000
1300;2;0.0000
1300;1;0.0000
1300;0;0.0000
1310;11;0.0725
1310;10;0.0705
1310;9;0.0000
1310;8;0.0000
1310;7;0.0000
1310;6;0.0000
1310;5;0.0000
1310;4;0.0000
1310;3;0.0000
1310;2;0.0000
1310;1;0.0000
1310;0;0.0000
1320;11;0.0725
1320;10;0.0705
1320;9;0.0000
1320;8;0.0000
1320;7;0.0000
1320;6;0.0000
1320;5;0.0000
1320;4;0.0000
1320;3;0.0000
1320;2;0.0000
1320;1;0.0000
1320;0;0.0000
1330;11;0.0725
1330;10;0.0705
1330;9;0.0000
1330;8;0.0000
1330;7;0.0000
1330;6;0.0000
1330;5;0.0000
1330;4;0.0000
1330;3;0.0000
1330;2;0.0000
1330;1;0.0000
1330;0;0.0000
1340;11;0.0725
1340;10;0.0705
1340;9;0.0000
1340;8;0.0000
1340;7;0.0000
1340;6;0.0000
1340;5;0.0000
1340;4;0.0000
1340;3;0.0000
1340;2;0.0000
1340;1;0.0000
1340;0;0.0000
1350;11;0.0725
1350;10;0.0705
1350;9;0.0000
1350;8;0.0000
1350;7;0.0000
1350;6;0.0000
1350;5;0.0000
1350;4;0.0000
1350;3;0.0000
1350;2;0.0000
1350;1;0.0000
1350;0;0.0000
1360;11;0.0725
1360;10;0.0705
1360;9;0.0000
1360;8;0.0000
1360;7;0.0000
1360;6;0.0000
1360;5;0.0000
1360;4;0.0000
1360;3;0.0000
1360;2;0.0000
1360;1;0.0000
1360;0;0.0000
1370;11;0.0725
1370;10;0.0705
1370;9;0.0000
1370;8;0.0000
1370;7;0.0000
1370;6;0.0000
1370;5;0.0000
1370;4;0.0000
1370;3;0.0000
1370;2;0.0000
1370;1;0.0000
1370;0;0.0000
1380;11;0.0725
1380;10;0.0705
1380;9;0.0000
1380;8;0.0000
1380;7;0.0000
1380;6;0.0000
1380;5;0.0000
1380;4;0.0000
1380;3;0.0000
1380;2;0.0000
1380;1;0.0000
1380;0;0.0000
1390;11;0.0725
1390;10;0.0705
1390;9;0.0000
1390;8;0.0000
1390;7;0.0000
1390;6;0.0000
1390;5;0.0000
1390;4;0.0000
1390;3;0.0000
1390;2;0.0000
1390;1;0.0000
1390;0;0.0000
1400;11;0.0725
1400;10;0.0705
1400;9;0.0000
1400;8;0.0000
1400;7;0.0000
1400;6;0.0000
1400;5;0.0000
1400;4;0.0000
1400;3;0.0000
1400;2;0.0000
1400;1;0.0000
1400;0;0.0000
1410;11;0.0725
1410;10;0.0705
1410;9;0.0000
1410;8;0.0000
1410;7;0.0000
1410;6;0.0000
1410;5;0.0000
1410;4;0.0000
1410;3;0.0000
1410;2;0.0000
1410;1;0.0000
1410;0;0.0000
1420;11;0.0725
1420;10;0.0705
1420;9;0.0000
1420;8;0.0000
1420;7;0.0000
1420;6;0.0000
1420;5;0.0000
1420;4;0.0000
1420;3;0.0000
1420;2;0.0000
1420;1;0.0000
1420;0;0.0000
1430;11;0.0725
1430;10;0.0705
1430;9;0.0000
1430;8;0.0000
1430;7;0.0000
1430;6;0.0000
1430;5;0.0000
1430;4;0.0000
1430;3;0.0000
1430;2;0.0000
1430;1;0.0000
1430;0;0.0000
1440;11;0.0725
1440;10;0.0705
1440;9;0.0000
1440;8;0.0000
1440;7;0.0000
1440;6;0.0000
1440;5;0.0000
1440;4;0.0000
1440;3;0.0000
1440;2;0.0000
1440;1;0.0000
1440;0;0.0000
1450;11;0.0725
1450;10;0.0705
1450;9;0.0000
1450;8;0.0000
1450;7;0.0000
1450;6;0.0000
1450;5;0.0000
1450;4;0.0000
1450;3;0.0000
1450;2;0.0000
1450;1;0.0000
1450;0;0.0000
1460;11;0.0725
1460;10;0.0705
1460;9;0.0000
1460;8;0.0000
1460;7;0.0000
1460;6;0.0000
1460;5;0.0000
1460;4;0.0000
1460;3;0.0000
1460;2;0.0000
1460;1;0.0000
1460;0;0.0000
1470;11;0.0725
1470;10;0.0705
1470;9;0.0000
1470;8;0.0000
1470;7;0.0000
1470;6;0.0000
1470;5;0.0000
1470;4;0.0000
1470;3;0.0000
1470;2;0.0000
1470;1;0.0000
1470;0;0.0000
1480;11;0.0725
1480;10;0.0705
1480;9;0.0000
1480;8;0.0000
1480;7;0.0000
1480;6;0.0000
1480;5;0.0000
1480;4;0.0000
1480;3;0.0000
1480;2;0.0000
1480;1;0.0000
1480;0;0.0000
1490;11;0.0725
1490;10;0.0705
1490;9;0.0000
1490;8;0.0000
1490;7;0.0000
1490;6;0.0000
1490;5;0.0000
1490;4;0.0000
1490;3;0.0000
1490;2;0.0000
1490;1;0.0000
1490;0;0.0000
1500;11;0.0725
1500;10;0.0705
1500;9;0.0000
1500;8;0.0000
1500;7;0.0000
1500;6;0.0000
1500;5;0.0000
1500;4;0.0000
1500;3;0.0000
1500;2;0.0000
1500;1;0.0000
1500;0;0.0000
1510;11;0.0725
1510;10;0.0705
1510;9;0.0000
1510;8;0.0000
1510;7;0.0000
1510;6;0.0000
1510;5;0.0000
1510;4;0.0000
1510;3;0.0000
1510;2;0.0000
1510;1;0.0000
1510;0;0.0000
1520;11;0.0725
1520;10;0.0705
1520;9;0.0000
1520;8;0.0000
1520;7;0.0000
1520;6;0.0000
1520;5;0.0000
1520;4;0.0000
1520;3;0.0000
1520;2;0.0000
1520;1;0.0000
1520;0;0.0000
1530;11;0.0725
1530;10;0.0705
1530;9;0.0000
1530;8;0.0000
1530;7;0.0000
1530;6;0.0000
1530;5;0.0000
1530;4;0.0000
1530;3;0.0000
1530;2;0.0000
1530;1;0.0000
1530;0;0.0000
1540;11;0.0725
1540;10;0.0705
1540;9;0.0000
1540;8;0.0000
1540;7;0.0000
1540;6;0.0000
1540;5;0.0000
1540;4;0.0000
1540;3;0.0000
1540;2;0.0000
1540;1;0.0000
1540;0;0.0000
1550;11;0.0725
1550;10;0.0705
1550;9;0.0000
1550;8;0.0000
1550;7;0.0000
1550;6;0.0000
1550;5;0.0000
1550;4;0.0000
1550;3;0.0000
1550;2;0.0000
1550;1;0.0000
1550;0;0.0000
1560;11;0.0725
1560;10;0.0705
1560;9;0.0000
1560;8;0.0000
1560;7;0.0000
1560;6;0.0000
1560;5;0.0000
1560;4;0.0000
1560;3;0.0000
1560;2;0.0000
1560;1;0.0000
1560;0;0.0000
1570;11;0.0725
1570;10;0.0705
1570;9;0.0000
1570;8;0.0000
1570;7;0.0000
1570;6;0.0000
1570;5;0.0000
1570;4;0.0000
1570;3;0.0000
1570;2;0.0000
1570;1;0.0000
1570;0;0.0000
1580;11;0.0725
1580;10;0.0705
1580;9;0.0000
1580;8;0.0000
1580;7;0.0000
1580;6;0.0000
1580;5;0.0000
1580;4;0.0000
1580;3;0.0000
1580;2;0.0000
1580;1;0.0000
1580;0;0.0000
1590;11;0.0725
1590;10;0.0705
1590;9;0.0000
1590;8;0.0000
1590;7;0.0000
1590;6;0.0000
1590;5;0.0000
1590;4;0.0000
1590;3;0.0000
1590;2;0.0000
1590;1;0.0000
1590;0;0.0000
1600;11;0.0725
1600;10;0.0705
1600;9;0.0000
1600;8;0.0000
1600;7;0.0000
1600;6;0.0000
1600;5;0.0000
1600;4;0.0000
1600;3;0.0000
1600;2;0.0000
1600;1;0.0000
1600;0;0.0000
1610;11;0.0725
1610;10;0.0705
1610;9;0.0000
1610;8;0.0000
1610;7;0.0000
1610;6;0.0000
1610;5;0.0000
1610;4;0.0000
1610;3;0.0000
1610;2;0.0000
1610;1;0.0000
1610;0;0.0000
1620;11;0.0725
1620;10;0.0705
1620;9;0.0000
1620;8;0.0000
1620;7;0.0000
1620;6;0.0000
1620;5;0.0000
1620;4;0.0000
1620;3;0.0000
1620;2;0.0000
1620;1;0.0000
1620;0;0.0000
1630;11;0.0725
1630;10;0.0705
1630;9;0.0000
1630;8;0.0000
1630;7;0.0000
1630;6;0.0000
1630;5;0.0000
1630;4;0.0000
1630;3;0.0000
1630;2;0.0000
1630;1;0.0000
1630;0;0.0000
1640;11;0.0725
1640;10;0.0705
1640;9;0.0000
1640;8;0.0000
1640;7;0.0000
1640;6;0.0000
1640;5;0.0000
1640;4;0.0000
1640;3;0.0000
1640;2;0.0000
1640;1;0.0000
1640;0;0.0000
1650;11;0.0725
1650;10;0.0705
1650;9;0.0000
1650;8;0.0000
1650;7;0.0000
1650;6;0.0000
1650;5;0.0000
1650;4;0.0000
1650;3;0.0000
1650;2;0.0000
1650;1;0.0000
1650;0;0.0000
1660;11;0.0725
1660;10;0.0705
1660;9;0.0000
1660;8;0.0000
1660;7;0.0000
1660;6;0.0000
1660;5;0.0000
1660;4;0.0000
1660;3;0.0000
1660;2;0.0000
1660;1;0.0000
1660;0;0.0000
1670;11;0.0725
1670;10;0.0705
1670;9;0.0000
1670;8;0.0000
1670;7;0.0000
1670;6;0.0000
1670;5;0.0000
1670;4;0.0000
1670;3;0.0000
1670;2;0.0000
1670;1;0.0000
1670;0;0.0000
1680;11;0.0725
1680;10;0.0705
1680;9;0.0000
1680;8;0.0000
1680;7;0.0000
1680;6;0.0000
1680;5;0.0000
1680;4;0.0000
1680;3;0.0000
1680;2;0.0000
1680;1;0.0000
1680;0;0.0000
1690;11;0.0725
1690;10;0.0705
1690;9;0.0000
1690;8;0.0000
1690;7;0.0000
1690;6;0.0000
1690;5;0.0000
1690;4;0.0000
1690;3;0.0000
1690;2;0.0000
1690;1;0.0000
1690;0;0.0000
1700;11;0.0725
1700;10;0.0705
1700;9;0.0000
1700;8;0.0000
1700;7;0.0000
1700;6;0.0000
1700;5;0.0000
1700;4;0.0000
1700;3;0.0000
1700;2;0.0000
1700;1;0.0000
1700;0;0.0000
1710;11;0.0725
1710;10;0.0705
1710;9;0.0000
1710;8;0.0000
1710;7;0.0000
1710;6;0.0000
1710;5;0.0000
1710;4;0.0000
1710;3;0.0000
1710;2;0.0000
1710;1;0.0000
1710;0;0.0000
1720;11;0.0725
1720;10;0.0705
1720;9;0.0000
1720;8;0.0000
1720;7;0.0000
1720;6;0.0000
1720;5;0.0000
1720;4;0.0000
1720;3;0.0000
1720;2;0.0000
1720;1;0.0000
1720;0;0.0000
1730;11;0.0725
1730;10;0.0705
1730;9;0.0000
1730;8;0.0000
1730;7;0.0000
1730;6;0.0000
1730;5;0.0000
1730;4;0.0000
1730;3;0.0000
1730;2;0.0000
1730;1;0.0000
1730;0;0.0000
1740;11;0.0725
1740;10;0.0705
1740;9;0.0000
1740;8;0.0000
1740;7;0.0000
1740;6;0.0000
1740;5;0.0000
1740;4;0.0000
1740;3;0.0000
1740;2;0.0000
1740;1;0.0000
1740;0;0.0000
1750;11;0.0725
1750;10;0.0705
1750;9;0.0000
1750;8;0.0000
1750;7;0.0000
1750;6;0.0000
1750;5;0.0000
1750;4;0.0000
1750;3;0.0000
1750;2;0.0000
1750;1;0.0000
1750;0;0.0000
1760;11;0.0725
1760;10;0.0705
1760;9;0.0000
1760;8;0.0000
1760;7;0.0000
1760;6;0.0000
1760;5;0.0000
1760;4;0.0000
1760;3;0.0000
1760;2;0.0000
1760;1;0.0000
1760;0;0.0000
1770;11;0.0725
1770;10;0.0705
1770;9;0.0000
1770;8;0.0000
1770;7;0.0000
1770;6;0.0000
1770;5;0.0000
1770;4;0.0000
1770;3;0.0000
1770;2;0.0000
1770;1;0.0000
1770;0;0.0000
1780;11;0.0725
1780;10;0.0705
1780;9;0.0000
1780;8;0.0000
1780;7;0.0000
1780;6;0.0000
1780;5;0.0000
1780;4;0.0000
1780;3;0.0000
1780;2;0.0000
1780;1;0.0000
1780;0;0.0000
1790;11;0.0725
1790;10;0.0705
1790;9;0.0000
1790;8;0.0000
1790;7;0.0000
1790;6;0.0000
1790;5;0.0000
1790;4;0.0000
1790;3;0.0000
1790;2;0.0000
1790;1;0.0000
1790;0;0.0000
1800;11;0.0725
1800;10;0.0705
1800;9;0.0000
1800;8;0.0000
1800;7;0.0000
1800;6;0.0000
1800;5;0.0000
1800;4;0.0000
1800;3;0.0000
1800;2;0.0000
1800;1;0.0000
1800;0;0.0000
1810;11;0.0725
1810;10;0.0705
1810;9;0.0000
1810;8;0.0000
1810;7;0.0000
1810;6;0.0000
1810;5;0.0000
1810;4;0.0000
1810;3;0.0000
1810;2;0.0000
1810;1;0.0000
1810;0;0.0000
1820;11;0.0725
1820;10;0.0705
1820;9;0.0000
1820;8;0.0000
1820;7;0.0000
1820;6;0.0000
1820;5;0.0000
1820;4;0.0000
1820;3;0.0000
1820;2;0.0000
1820;1;0.0000
1820;0;0.0000
1830;11;0.0725
1830;10;0.0705
1830;9;0.0000
1830;8;0.0000
1830;7;0.0000
1830;6;0.0000
1830;5;0.0000
1830;4;0.0000
1830;3;0.0000
1830;2;0.0000
1830;1;0.0000
1830;0;0.0000
1840;11;0.0725
1840;10;0.0705
1840;9;0.0000
1840;8;0.0000
1840;7;0.0000
1840;6;0.0000
1840;5;0.0000
1840;4;0.0000
1840;3;0.0000
1840;2;0.0000
1840;1;0.0000
1840;0;0.0000
1850;11;0.0725
1850;10;0.0705
1850;9;0.0000
1850;8;0.0000
1850;7;0.0000
1850;6;0.0000
1850;5;0.0000
1850;4;0.0000
1850;3;0.0000
1850;2;0.0000
1850;1;0.0000
1850;0;0.0000
1860;11;0.0725
1860;10;0.0705
1860;9;0.0000
1860;8;0.0000
1860;7;0.0000
1860;6;0.0000
1860;5;0.0000
1860;4;0.0000
1860;3;0.0000
1860;2;0.0000
1860;1;0.0000
1860;0;0.0000
1870;11;0.0725
1870;10;0.0705
1870;9;0.0000
1870;8;0.0000
1870;7;0.0000
1870;6;0.0000
1870;5;0.0000
1870;4;0.0000
1870;3;0.0000
1870;2;0.0000
1870;1;0.0000
1870;0;0.0000
1880;11;0.0725
1880;10;0.0705
1880;9;0.0000
1880;8;0.0000
1880;7;0.0000
1880;6;0.0000
1880;5;0.0000
1880;4;0.0000
1880;3;0.0000
1880;2;0.0000
1880;1;0.0000
1880;0;0.0000
1890;11;0.0725
1890;10;0.0705
1890;9;0.0000
1890;8;0.0000
1890;7;0.0000
1890;6;0.0000
1890;5;0.0000
1890;4;0.0000
1890;3;0.0000
1890;2;0.0000
1890;1;0.0000
1890;0;0.0000
1900;11;0.0725
1900;10;0.0705
1900;9;0.0000
1900;8;0.0000
1900;7;0.0000
1900;6;0.0000
1900;5;0.0000
1900;4;0.0000
1900;3;0.0000
1900;2;0.0000
1900;1;0.0000
1900;0;0.0000
1910;11;0.0725
1910;10;0.0705
1910;9;0.0000
1910;8;0.0000
1910;7;0.0000
1910;6;0.0000
1910;5;0.0000
1910;4;0.0000
1910;3;0.0000
1910;2;0.0000
1910;1;0.0000
1910;0;0.0000
1920;11;0.0725
1920;10;0.0705
1920;9;0.0000
1920;8;0.0000
1920;7;0.0000
1920;6;0.0000
1920;5;0.0000
1920;4;0.0000
1920;3;0.0000
1920;2;0.0000
1920;1;0.0000
1920;0;0.0000
1930;11;0.0725
1930;10;0.0705
1930;9;0.0000
1930;8;0.0000
1930;7;0.0000
1930;6;0.0000
1930;5;0.0000
1930;4;0.0000
1930;3;0.0000
1930;2;0.0000
1930;1;0.0000
1930;0;0.0000
1940;11;0.0725
1940;10;0.0705
1940;9;0.0000
1940;8;0.0000
1940;7;0.0000
1940;6;0.0000
1940;5;0.0000
1940;4;0.0000
1940;3;0.0000
1940;2;0.0000
1940;1;0.0000
1940;0;0.0000
1950;11;0.0725
1950;10;0.0705
1950;9;0.0000
1950;8;0.0000
1950;7;0.0000
1950;6;0.0000
1950;5;0.0000
1950;4;0.0000
1950;3;0.0000
1950;2;0.0000
1950;1;0.0000
1950;0;0.0000
1960;11;0.0725
1960;10;0.0705
1960;9;0.0000
1960;8;0.0000
1960;7;0.0000
1960;6;0.0000
1960;5;0.0000
1960;4;0.0000
1960;3;0.0000
1960;2;0.0000
1960;1;0.0000
1960;0;0.0000
1970;11;0.0725
1970;10;0.0705
1970;9;0.0000
1970;8;0.0000
1970;7;0.0000
1970;6;0.0000
1970;5;0.0000
1970;4;0.0000
1970;3;0.0000
1970;2;0.0000
1970;1;0.0000
1970;0;0.0000
1980;11;0.0725
1980;10;0.0705
1980;9;0.0000
1980;8;0.0000
1980;7;0.0000
1980;6;0.0000
1980;5;0.0000
1980;4;0.0000
1980;3;0.0000
1980;2;0.0000
1980;1;0.0000
1980;0;0.0000
1990;11;0.0725
1990;10;0.0705
1990;9;0.0000
1990;8;0.0000
1990;7;0.0000
1990;6;0.0000
1990;5;0.0000
1990;4;0.0000
1990;3;0.0000
1990;2;0.0000
1990;1;0.0000
1990;0;0.0000
2000;11;0.0725
2000;10;0.0705
2000;9;0.0000
2000;8;0.0000
2000;7;0.0000
2000;6;0.0000
2000;5;0.0000
2000;4;0.0000
2000;3;0.0000
2000;2;0.0000
2000;1;0.0000
2000;0;0.0000
2010;11;0.0725
2010;10;0.0705
2010;9;0.0000
2010;8;0.0000
2010;7;0.0000
2010;6;0.0000
2010;5;0.0000
2010;4;0.0000
2010;3;0.0000
2010;2;0.0000
2010;1;0.0000
2010;0;0.0000
2020;11;0.0725
2020;10;0.0705
2020;9;0.0000
2020;8;0.0000
2020;7;0.0000
2020;6;0.0000
2020;5;0.0000
2020;4;0.0000
2020;3;0.0000
2020;2;0.0000
2020;1;0.0000
2020;0;0.0000
2030;11;0.0725
2030;10;0.0705
2030;9;0.0000
2030;8;0.0000
2030;7;0.0000
2030;6;0.0000
2030;5;0.0000
2030;4;0.0000
2030;3;0.0000
2030;2;0.0000
2030;1;0.0000
2030;0;0.0000
2040;11;0.0725
2040;10;0.0705
2040;9;0.0000
2040;8;0.0000
2040;7;0.0000
2040;6;0.0000
2040;5;0.0000
2040;4;0.0000
2040;3;0.0000
2040;2;0.0000
2040;1;0.0000
2040;0;0.0000
2050;11;0.0725
2050;10;0.0705
2050;9;0.0000
2050;8;0.0000
2050;7;0.0000
2050;6;0.0000
2050;5;0.0000
2050;4;0.0000
2050;3;0.0000
2050;2;0.0000
2050;1;0.0000
2050;0;0.0000
2060;11;0.0725
2060;10;0.0705
2060;9;0.0000
2060;8;0.0000
2060;7;0.0000
2060;6;0.0000
2060;5;0.0000
2060;4;0.0000
2060;3;0.0000
2060;2;0.0000
2060;1;0.0000
2060;0;0.0000
2070;11;0.0725
2070;10;0.0705
2070;9;0.0000
2070;8;0.0000
2070;7;0.0000
2070;6;0.0000
2070;5;0.0000
2070;4;0.0000
2070;3;0.0000
2070;2;0.0000
2070;1;0.0000
2070;0;0.0000
2080;11;0.0725
2080;10;0.0705
2080;9;0.0000
2080;8;0.0000
2080;7;0.0000
2080;6;0.0000
2080;5;0.0000
2080;4;0.0000
2080;3;0.0000
2080;2;0.0000
2080;1;0.0000
2080;0;0.0000
2090;11;0.0725
2090;10;0.0705
2090;9;0.0000
2090;8;0.0000
2090;7;0.0000
2090;6;0.0000
2090;5;0.0000
2090;4;0.0000
2090;3;0.0000
2090;2;0.0000
2090;1;0.0000
2090;0;0.0000
2100;11;0.0725
2100;10;0.0705
2100;9;0.0000
2100;8;0.0000
2100;7;0.0000
2100;6;0.0000
2100;5;0.0000
2100;4;0.0000
2100;3;0.0000
2100;2;0.0000
2100;1;0.0000
2100;0;0.0000
2110;11;0.0725
2110;10;0.0705
2110;9;0.0000
2110;8;0.0000
2110;7;0.0000
2110;6;0.0000
2110;5;0.0000
2110;4;0.0000
2110;3;0.0000
2110;2;0.0000
2110;1;0.0000
2110;0;0.0000
2120;11;0.0725
2120;10;0.0705
2120;9;0.0000
2120;8;0.0000
2120;7;0.0000
2120;6;0.0000
2120;5;0.0000
2120;4;0.0000
2120;3;0.0000
2120;2;0.0000
2120;1;0.0000
2120;0;0.0000
2130;11;0.0725
2130;10;0.0705
2130;9;0.0000
2130;8;0.0000
2130;7;0.0000
2130;6;0.0000
2130;5;0.0000
2130;4;0.0000
2130;3;0.0000
2130;2;0.0000
2130;1;0.0000
2130;0;0.0000
2140;11;0.0725
2140;10;0.0705
2140;9;0.0000
2140;8;0.0000
2140;7;0.0000
2140;6;0.0000
2140;5;0.0000
2140;4;0.0000
2140;3;0.0000
2140;2;0.0000
2140;1;0.0000
2140;0;0.0000
2150;11;0.0725
2150;10;0.0705
2150;9;0.0000
2150;8;0.0000
2150;7;0.0000
2150;6;0.0000
2150;5;0.0000
2150;4;0.0000
2150;3;0.0000
2150;2;0.0000
2150;1;0.0000
2150;0;0.0000
2160;11;0.0725
2160;10;0.0705
2160;9;0.0000
2160;8;0.0000
2160;7;0.0000
2160;6;0.0000
2160;5;0.0000
2160;4;0.0000
2160;3;0.0000
2160;2;0.0000
2160;1;0.0000
2160;0;0.0000
2170;11;0.0725
2170;10;0.0705
2170;9;0.0000
2170;8;0.0000
2170;7;0.0000
2170;6;0.0000
2170;5;0.0000
2170;4;0.0000
2170;3;0.0000
2170;2;0.0000
2170;1;0.0000
2170;0;0.0000
2180;11;0.0725
2180;10;0.0705
2180;9;0.0000
2180;8;0.0000
2180;7;0.0000
2180;6;0.0000
2180;5;0.0000
2180;4;0.0000
2180;3;0.0000
2180;2;0.0000
2180;1;0.0000
2180;0;0.0000
2190;11;0.0725
2190;10;0.0705
2190;9;0.0000
2190;8;0.0000
2190;7;0.0000
2190;6;0.0000
2190;5;0.0000
2190;4;0.0000
2190;3;0.0000
2190;2;0.0000
2190;1;0.0000
2190;0;0.0000
2200;11;0.0725
2200;10;0.0705
2200;9;0.0000
2200;8;0.0000
2200;7;0.0000
2200;6;0.0000
2200;5;0.0000
2200;4;0.0000
2200;3;0.0000
2200;2;0.0000
2200;1;0.0000
2200;0;0.0000
2210;11;0.0725
2210;10;0.0705
2210;9;0.0000
2210;8;0.0000
2210;7;0.0000
2210;6;0.0000
2210;5;0.0000
2210;4;0.0000
2210;3;0.0000
2210;2;0.0000
2210;1;0.0000
2210;0;0.0000
2220;11;0.0725
2220;10;0.0705
2220;9;0.0000
2220;8;0.0000
2220;7;0.0000
2220;6;0.0000
2220;5;0.0000
2220;4;0.0000
2220;3;0.0000
2220;2;0.0000
2220;1;0.0000
2220;0;0.0000
2230;11;0.0725
2230;10;0.0705
2230;9;0.0000
2230;8;0.0000
2230;7;0.0000
2230;6;0.0000
2230;5;0.0000
2230;4;0.0000
2230;3;0.0000
2230;2;0.0000
2230;1;0.0000
2230;0;0.0000
2240;11;0.0725
2240;10;0.0705
2240;9;0.0000
2240;8;0.0000
2240;7;0.0000
2240;6;0.0000
2240;5;0.0000
2240;4;0.0000
2240;3;0.0000
2240;2;0.0000
2240;1;0.0000
2240;0;0.0000
2250;11;0.0725
2250;10;0.0705
2250;9;0.0000
2250;8;0.0000
2250;7;0.0000
2250;6;0.0000
2250;5;0.0000
2250;4;0.0000
2250;3;0.0000
2250;2;0.0000
2250;1;0.0000
2250;0;0.0000
2260;11;0.0725
2260;10;0.0705
2260;9;0.0000
2260;8;0.0000
2260;7;0.0000
2260;6;0.0000
2260;5;0.0000
2260;4;0.0000
2260;3;0.0000
2260;2;0.0000
2260;1;0.0000
2260;0;0.0000
2270;11;0.0725
2270;10;0.0705
2270;9;0.0000
2270;8;0.0000
2270;7;0.0000
2270;6;0.0000
2270;5;0.0000
2270;4;0.0000
2270;3;0.0000
2270;2;0.0000
2270;1;0.0000
2270;0;0.0000
2280;11;0.0725
2280;10;0.0705
2280;9;0.0000
2280;8;0.0000
2280;7;0.0000
2280;6;0.0000
2280;5;0.0000
2280;4;0.0000
2280;3;0.0000
2280;2;0.0000
2280;1;0.0000
2280;0;0.0000
2290;11;0.0725
2290;10;0.0705
2290;9;0.0000
2290;8;0.0000
2290;7;0.0000
2290;6;0.0000
2290;5;0.0000
2290;4;0.0000
2290;3;0.0000
2290;2;0.0000
2290;1;0.0000
2290;0;0.0000
2300;11;0.0725
2300;10;0.0705
2300;9;0.0000
2300;8;0.0000
2300;7;0.0000
2300;6;0.0000
2300;5;0.0000
2300;4;0.0000
2300;3;0.0000
2300;2;0.0000
2300;1;0.0000
2300;0;0.0000
2310;11;0.0725
2310;10;0.0705
2310;9;0.0000
2310;8;0.0000
2310;7;0.0000
2310;6;0.0000
2310;5;0.0000
2310;4;0.0000
2310;3;0.0000
2310;2;0.0000
2310;1;0.0000
2310;0;0.0000
2320;11;0.0725
2320;10;0.0705
2320;9;0.0000
2320;8;0.0000
2320;7;0.0000
2320;6;0.0000
2320;5;0.0000
2320;4;0.0000
2320;3;0.0000
2320;2;0.0000
2320;1;0.0000
2320;0;0.0000
2330;11;0.0725
2330;10;0.0705
2330;9;0.0000
2330;8;0.0000
2330;7;0.0000
2330;6;0.0000
2330;5;0.0000
2330;4;0.0000
2330;3;0.0000
2330;2;0.0000
2330;1;0.0000
2330;0;0.0000
2340;11;0.0725
2340;10;0.0705
2340;9;0.0000
2340;8;0.0000
2340;7;0.0000
2340;6;0.0000
2340;5;0.0000
2340;4;0.0000
2340;3;0.0000
2340;2;0.0000
2340;1;0.0000
2340;0;0.0000
2350;11;0.0725
2350;10;0.0705
2350;9;0.0000
2350;8;0.0000
2350;7;0.0000
2350;6;0.0000
2350;5;0.0000
2350;4;0.0000
2350;3;0.0000
2350;2;0.0000
2350;1;0.0000
2350;0;0.0000
2360;11;0.0725
2360;10;0.0705
2360;9;0.0000
2360;8;0.0000
2360;7;0.0000
2360;6;0.0000
2360;5;0.0000
2360;4;0.0000
2360;3;0.0000
2360;2;0.0000
2360;1;0.0000
2360;0;0.0000
2370;11;0.0725
2370;10;0.0705
2370;9;0.0000
2370;8;0.0000
2370;7;0.0000
2370;6;0.0000
2370;5;0.0000
2370;4;0.0000
2370;3;0.0000
2370;2;0.0000
2370;1;0.0000
2370;0;0.0000
2380;11;0.0725
2380;10;0.0705
2380;9;0.0000
2380;8;0.0000
2380;7;0.0000
2380;6;0.0000
2380;5;0.0000
2380;4;0.0000
2380;3;0.0000
2380;2;0.0000
2380;1;0.0000
2380;0;0.0000
2390;11;0.0725
2390;10;0.0705
2390;9;0.0000
2390;8;0.0000
2390;7;0.0000
2390;6;0.0000
2390;5;0.0000
2390;4;0.0000
2390;3;0.0000
2390;2;0.0000
2390;1;0.0000
2390;0;0.0000
2400;11;0.0725
2400;10;0.0705
2400;9;0.0000
2400;8;0.0000
2400;7;0.0000
2400;6;0.0000
2400;5;0.0000
2400;4;0.0000
2400;3;0.0000
2400;2;0.0000
2400;1;0.0000
2400;0;0.0000
2410;11;0.0725
2410;10;0.0705
2410;9;0.0000
2410;8;0.0000
2410;7;0.0000
2410;6;0.0000
2410;5;0.0000
2410;4;0.0000
2410;3;0.0000
2410;2;0.0000
2410;1;0.0000
2410;0;0.0000
2420;11;0.0725
2420;10;0.0705
2420;9;0.0000
2420;8;0.0000
2420;7;0.0000
2420;6;0.0000
2420;5;0.0000
2420;4;0.0000
2420;3;0.0000
2420;2;0.0000
2420;1;0.0000
2420;0;0.0000
2430;11;0.0725
2430;10;0.0705
2430;9;0.0000
