# units: time(s); switchId; energy(watt)
390;22;7.2258
390;21;7.2258
390;20;7.2258
390;19;7.2258
390;18;7.2258
390;17;7.2258
390;16;7.2258
390;15;7.2258
390;14;7.2258
390;13;7.2258
390;12;7.2258
400;23;7.2258
400;22;7.2258
400;21;7.2258
400;20;7.2258
400;19;7.2258
400;18;7.2258
400;17;7.2258
400;16;7.2258
400;15;7.2258
400;14;7.2258
400;13;7.2258
400;12;7.2258
410;23;7.5223
410;22;7.5223
410;21;7.5223
410;20;7.5223
410;19;7.5223
410;18;7.5223
410;17;7.5223
410;16;7.5223
410;15;7.5223
410;14;7.5223
410;13;7.5223
410;12;7.5223
420;23;7.7076
420;22;7.7076
420;21;7.7076
420;20;7.7076
420;19;7.7076
420;18;7.7076
420;17;7.7076
420;16;7.7076
420;15;7.7076
420;14;7.7076
420;13;7.7076
420;12;7.7076
430;23;7.8928
430;22;7.8928
430;21;7.8928
430;20;7.8928
430;19;7.8928
430;18;7.8928
430;17;7.8928
430;16;7.8928
430;15;7.8928
430;14;7.8928
430;13;7.8928
430;12;7.8928
440;23;8.0781
440;22;8.0781
440;21;8.0781
440;20;8.0781
440;19;8.0781
440;18;8.0781
440;17;8.0781
440;16;8.0781
440;15;8.0781
440;14;8.0781
440;13;8.0781
440;12;8.0781
450;23;8.2634
450;22;8.2634
450;21;8.2634
450;20;8.2634
450;19;8.2634
450;18;8.2634
450;17;8.2634
450;16;8.2634
450;15;8.2634
450;14;8.2634
450;13;8.2634
450;12;8.2634
460;23;8.4487
460;22;8.4487
460;21;8.4487
460;20;8.4487
460;19;8.4487
460;18;8.4487
460;17;8.4487
460;16;8.4487
460;15;8.4487
460;14;8.4487
460;13;8.4487
460;12;8.4487
470;23;8.6340
470;22;8.6340
470;21;8.6340
470;20;8.6340
470;19;8.6340
470;18;8.6340
470;17;8.6340
470;16;8.6340
470;15;8.6340
470;14;8.6340
470;13;8.6340
470;12;8.6340
480;23;8.8192
480;22;8.8192
480;21;8.8192
480;20;8.8192
480;19;8.8192
480;18;8.8192
480;17;8.8192
480;16;8.8192
480;15;8.8192
480;14;8.8192
480;13;8.8192
480;12;8.8192
490;23;9.0045
490;22;9.0045
490;21;9.0045
490;20;9.0045
490;19;9.0045
490;18;9.0045
490;17;9.0045
490;16;9.0045
490;15;9.0045
490;14;9.0045
490;13;9.0045
490;12;9.0045
500;23;9.1898
500;22;9.1898
500;21;9.1898
500;20;9.1898
500;19;9.1898
500;18;9.1898
500;17;9.1898
500;16;9.1898
500;15;9.1898
500;14;9.1898
500;13;9.1898
500;12;9.1898
510;23;9.3751
510;22;9.3751
510;21;9.3751
510;20;9.3751
510;19;9.3751
510;18;9.3751
510;17;9.3751
510;16;9.3751
510;15;9.3751
510;14;9.3751
510;13;9.3751
510;12;9.3751
520;23;9.5603
520;22;9.5603
520;21;9.5603
520;20;9.5603
520;19;9.5603
520;18;9.5603
520;17;9.5603
520;16;9.5603
520;15;9.5603
520;14;9.5603
520;13;9.5603
520;12;9.5603
530;23;9.7456
530;22;9.7456
530;21;9.7456
530;20;9.7456
530;19;9.7456
530;18;9.7456
530;17;9.7456
530;16;9.7456
530;15;9.7456
530;14;9.7456
530;13;9.7456
530;12;9.7456
540;23;9.9309
540;22;9.9309
540;21;9.9309
540;20;9.9309
540;19;9.9309
540;18;9.9309
540;17;9.9309
540;16;9.9309
540;15;9.9309
540;14;9.9309
540;13;9.9309
540;12;9.9309
550;23;10.1162
550;22;10.1162
550;21;10.1162
550;20;10.1162
550;19;10.1162
550;18;10.1162
550;17;10.1162
550;16;10.1162
550;15;10.1162
550;14;10.1162
550;13;10.1162
550;12;10.1162
560;23;10.3015
560;22;10.3015
560;21;10.3015
560;20;10.3015
560;19;10.3015
560;18;10.3015
560;17;10.3015
560;16;10.3015
560;15;10.3015
560;14;10.3015
560;13;10.3015
560;12;10.3015
570;23;10.4867
570;22;10.4867
570;21;10.4867
570;20;10.4867
570;19;10.4867
570;18;10.4867
570;17;10.4867
570;16;10.4867
570;15;10.4867
570;14;10.4867
570;13;10.4867
570;12;10.4867
580;23;10.6720
580;22;10.6720
580;21;10.6720
580;20;10.6720
580;19;10.6720
580;18;10.6720
580;17;10.6720
580;16;10.6720
580;15;10.6720
580;14;10.6720
580;13;10.6720
580;12;10.6720
590;23;10.8573
590;22;10.8573
590;21;10.8573
590;20;10.8573
590;19;10.8573
590;18;10.8573
590;17;10.8573
590;16;10.8573
590;15;10.8573
590;14;10.8573
590;13;10.8573
590;12;10.8573
600;23;11.0426
600;22;11.0426
600;21;11.0426
600;20;11.0426
600;19;11.0426
600;18;11.0426
600;17;11.0426
600;16;11.0426
600;15;11.0426
600;14;11.0426
600;13;11.0426
600;12;11.0426
610;23;11.2278
610;22;11.2278
610;21;11.2278
610;20;11.2278
610;19;11.2278
610;18;11.2278
610;17;11.2278
610;16;11.2278
610;15;11.2278
610;14;11.2278
610;13;11.2278
610;12;11.2278
620;23;11.4131
620;22;11.4131
620;21;11.4131
620;20;11.4131
620;19;11.4131
620;18;11.4131
620;17;11.4131
620;16;11.4131
620;15;11.4131
620;14;11.4131
620;13;11.4131
620;12;11.4131
630;23;11.5984
630;22;11.5984
630;21;11.5984
630;20;11.5984
630;19;11.5984
630;18;11.5984
630;17;11.5984
630;16;11.5984
630;15;11.5984
630;14;11.5984
630;13;11.5984
630;12;11.5984
640;23;11.7837
640;22;11.7837
640;21;11.7837
640;20;11.7837
640;19;11.7837
640;18;11.7837
640;17;11.7837
640;16;11.7837
640;15;11.7837
640;14;11.7837
640;13;11.7837
640;12;11.7837
650;23;11.9690
650;22;11.9690
650;21;11.9690
650;20;11.9690
650;19;11.9690
650;18;11.9690
650;17;11.9690
650;16;11.9690
650;15;11.9690
650;14;11.9690
650;13;11.9690
650;12;11.9690
660;23;12.1542
660;22;12.1542
660;21;12.1542
660;20;12.1542
660;19;12.1542
660;18;12.1542
660;17;12.1542
660;16;12.1542
660;15;12.1542
660;14;12.1542
660;13;12.1542
660;12;12.1542
670;23;12.3395
670;22;12.3395
670;21;12.3395
670;20;12.3395
670;19;12.3395
670;18;12.3395
670;17;12.3395
670;16;12.3395
670;15;12.3395
670;14;12.3395
670;13;12.3395
670;12;12.3395
680;23;12.5248
680;22;12.5248
680;21;12.5248
680;20;12.5248
680;19;12.5248
680;18;12.5248
680;17;12.5248
680;16;12.5248
680;15;12.5248
680;14;12.5248
680;13;12.5248
680;12;12.5248
690;23;12.7101
690;22;12.7101
690;21;12.7101
690;20;12.7101
690;19;12.7101
690;18;12.7101
690;17;12.7101
690;16;12.7101
690;15;12.7101
690;14;12.7101
690;13;12.7101
690;12;12.7101
700;23;12.8953
700;22;12.8953
700;21;12.8953
700;20;12.8953
700;19;12.8953
700;18;12.8953
700;17;12.8953
700;16;12.8953
700;15;12.8953
700;14;12.8953
700;13;12.8953
700;12;12.8953
710;23;13.0806
710;22;13.0806
710;21;13.0806
710;20;13.0806
710;19;13.0806
710;18;13.0806
710;17;13.0806
710;16;13.0806
710;15;13.0806
710;14;13.0806
710;13;13.0806
710;12;13.0806
720;23;13.2659
720;22;13.2659
720;21;13.2659
720;20;13.2659
720;19;13.2659
720;18;13.2659
720;17;13.2659
720;16;13.2659
720;15;13.2659
720;14;13.2659
720;13;13.2659
720;12;13.2659
730;23;13.4512
730;22;13.4512
730;21;13.4512
730;20;13.4512
730;19;13.4512
730;18;13.4512
730;17;13.4512
730;16;13.4512
730;15;13.4512
730;14;13.4512
730;13;13.4512
730;12;13.4512
740;23;13.6365
740;22;13.6365
740;21;13.6365
740;20;13.6365
740;19;13.6365
740;18;13.6365
740;17;13.6365
740;16;13.6365
740;15;13.6365
740;14;13.6365
740;13;13.6365
740;12;13.6365
750;23;13.8217
750;22;13.8217
750;21;13.8217
750;20;13.8217
750;19;13.8217
750;18;13.8217
750;17;13.8217
750;16;13.8217
750;15;13.8217
750;14;13.8217
750;13;13.8217
750;12;13.8217
760;23;14.0070
760;22;14.0070
760;21;14.0070
760;20;14.0070
760;19;14.0070
760;18;14.0070
760;17;14.0070
760;16;14.0070
760;15;14.0070
760;14;14.0070
760;13;14.0070
760;12;14.0070
770;23;14.1923
770;22;14.1923
770;21;14.1923
770;20;14.1923
770;19;14.1923
770;18;14.1923
770;17;14.1923
770;16;14.1923
770;15;14.1923
770;14;14.1923
770;13;14.1923
770;12;14.1923
780;23;14.3776
780;22;14.3776
780;21;14.3776
780;20;14.3776
780;19;14.3776
780;18;14.3776
780;17;14.3776
780;16;14.3776
780;15;14.3776
780;14;14.3776
780;13;14.3776
780;12;14.3776
790;23;14.5628
790;22;14.5628
790;21;14.5628
790;20;14.5628
790;19;14.5628
790;18;14.5628
790;17;14.5628
790;16;14.5628
790;15;14.5628
790;14;14.5628
790;13;14.5628
790;12;14.5628
800;23;14.7481
800;22;14.7481
800;21;14.7481
800;20;14.7481
800;19;14.7481
800;18;14.7481
800;17;14.7481
800;16;14.7481
800;15;14.7481
800;14;14.7481
800;13;14.7481
800;12;14.7481
810;23;14.9334
810;22;14.9334
810;21;14.9334
810;20;14.9334
810;19;14.9334
810;18;14.9334
810;17;14.9334
810;16;14.9334
810;15;14.9334
810;14;14.9334
810;13;14.9334
810;12;14.9334
820;23;15.1187
820;22;15.1187
820;21;15.1187
820;20;15.1187
820;19;15.1187
820;18;15.1187
820;17;15.1187
820;16;15.1187
820;15;15.1187
820;14;15.1187
820;13;15.1187
820;12;15.1187
830;23;15.3040
830;22;15.3040
830;21;15.3040
830;20;15.3040
830;19;15.3040
830;18;15.3040
830;17;15.3040
830;16;15.3040
830;15;15.3040
830;14;15.3040
830;13;15.3040
830;12;15.3040
840;23;15.4892
840;22;15.4892
840;21;15.4892
840;20;15.4892
840;19;15.4892
840;18;15.4892
840;17;15.4892
840;16;15.4892
840;15;15.4892
840;14;15.4892
840;13;15.4892
840;12;15.4892
850;23;15.6745
850;22;15.6745
850;21;15.6745
850;20;15.6745
850;19;15.6745
850;18;15.6745
850;17;15.6745
850;16;15.6745
850;15;15.6745
850;14;15.6745
850;13;15.6745
850;12;15.6745
860;23;15.8598
860;22;15.8598
860;21;15.8598
860;20;15.8598
860;19;15.8598
860;18;15.8598
860;17;15.8598
860;16;15.8598
860;15;15.8598
860;14;15.8598
860;13;15.8598
860;12;15.8598
870;23;16.0451
870;22;16.0451
870;21;16.0451
870;20;16.0451
870;19;16.0451
870;18;16.0451
870;17;16.0451
870;16;16.0451
870;15;16.0451
870;14;16.0451
870;13;16.0451
870;12;16.0451
880;23;16.2303
880;22;16.2303
880;21;16.2303
880;20;16.2303
880;19;16.2303
880;18;16.2303
880;17;16.2303
880;16;16.2303
880;15;16.2303
880;14;16.2303
880;13;16.2303
880;12;16.2303
890;23;16.4156
890;22;16.4156
890;21;16.4156
890;20;16.4156
890;19;16.4156
890;18;16.4156
890;17;16.4156
890;16;16.4156
890;15;16.4156
890;14;16.4156
890;13;16.4156
890;12;16.4156
900;23;16.6009
900;22;16.6009
900;21;16.6009
900;20;16.6009
900;19;16.6009
900;18;16.6009
900;17;16.6009
900;16;16.6009
900;15;16.6009
900;14;16.6009
900;13;16.6009
900;12;16.6009
910;23;16.7862
910;22;16.7862
910;21;16.7862
910;20;16.7862
910;19;16.7862
910;18;16.7862
910;17;16.7862
910;16;16.7862
910;15;16.7862
910;14;16.7862
910;13;16.7862
910;12;16.7862
920;23;16.9715
920;22;16.9715
920;21;16.9715
920;20;16.9715
920;19;16.9715
920;18;16.9715
920;17;16.9715
920;16;16.9715
920;15;16.9715
920;14;16.9715
920;13;16.9715
920;12;16.9715
930;23;17.1567
930;22;17.1567
930;21;17.1567
930;20;17.1567
930;19;17.1567
930;18;17.1567
930;17;17.1567
930;16;17.1567
930;15;17.1567
930;14;17.1567
930;13;17.1567
930;12;17.1567
940;23;17.3420
940;22;17.3420
940;21;17.3420
940;20;17.3420
940;19;17.3420
940;18;17.3420
940;17;17.3420
940;16;17.3420
940;15;17.3420
940;14;17.3420
940;13;17.3420
940;12;17.3420
950;23;17.5273
950;22;17.5273
950;21;17.5273
950;20;17.5273
950;19;17.5273
950;18;17.5273
950;17;17.5273
950;16;17.5273
950;15;17.5273
950;14;17.5273
950;13;17.5273
950;12;17.5273
960;23;17.7126
960;22;17.7126
960;21;17.7126
960;20;17.7126
960;19;17.7126
960;18;17.7126
960;17;17.7126
960;16;17.7126
960;15;17.7126
960;14;17.7126
960;13;17.7126
960;12;17.7126
970;23;17.8978
970;22;17.8978
970;21;17.8978
970;20;17.8978
970;19;17.8978
970;18;17.8978
970;17;17.8978
970;16;17.8978
970;15;17.8978
970;14;17.8978
970;13;17.8978
970;12;17.8978
980;23;18.0831
980;22;18.0831
980;21;18.0831
980;20;18.0831
980;19;18.0831
980;18;18.0831
980;17;18.0831
980;16;18.0831
980;15;18.0831
980;14;18.0831
980;13;18.0831
980;12;18.0831
990;23;18.2684
990;22;18.2684
990;21;18.2684
990;20;18.2684
990;19;18.2684
990;18;18.2684
990;17;18.2684
990;16;18.2684
990;15;18.2684
990;14;18.2684
990;13;18.2684
990;12;18.2684
1000;23;18.4537
1000;22;18.4537
1000;21;18.4537
1000;20;18.4537
1000;19;18.4537
1000;18;18.4537
1000;17;18.4537
1000;16;18.4537
1000;15;18.4537
1000;14;18.4537
1000;13;18.4537
1000;12;18.4537
1010;23;18.6390
1010;22;18.6390
1010;21;18.6390
1010;20;18.6390
1010;19;18.6390
1010;18;18.6390
1010;17;18.6390
1010;16;18.6390
1010;15;18.6390
1010;14;18.6390
1010;13;18.6390
1010;12;18.6390
1020;23;18.8242
1020;22;18.8242
1020;21;18.8242
1020;20;18.8242
1020;19;18.8242
1020;18;18.8242
1020;17;18.8242
1020;16;18.8242
1020;15;18.8242
1020;14;18.8242
1020;13;18.8242
1020;12;18.8242
1030;23;19.0095
1030;22;19.0095
1030;21;19.0095
1030;20;19.0095
1030;19;19.0095
1030;18;19.0095
1030;17;19.0095
1030;16;19.0095
1030;15;19.0095
1030;14;19.0095
1030;13;19.0095
1030;12;19.0095
1040;23;19.1948
1040;22;19.1948
1040;21;19.1948
1040;20;19.1948
1040;19;19.1948
1040;18;19.1948
1040;17;19.1948
1040;16;19.1948
1040;15;19.1948
1040;14;19.1948
1040;13;19.1948
1040;12;19.1948
1050;23;19.3801
1050;22;19.3801
1050;21;19.3801
1050;20;19.3801
1050;19;19.3801
1050;18;19.3801
1050;17;19.3801
1050;16;19.3801
1050;15;19.3801
1050;14;19.3801
1050;13;19.3801
1050;12;19.3801
1060;23;19.5653
1060;22;19.5653
1060;21;19.5653
1060;20;19.5653
1060;19;19.5653
1060;18;19.5653
1060;17;19.5653
1060;16;19.5653
1060;15;19.5653
1060;14;19.5653
1060;13;19.5653
1060;12;19.5653
1070;23;19.7506
1070;22;19.7506
1070;21;19.7506
1070;20;19.7506
1070;19;19.7506
1070;18;19.7506
1070;17;19.7506
1070;16;19.7506
1070;15;19.7506
1070;14;19.7506
1070;13;19.7506
1070;12;19.7506
1080;23;19.9359
1080;22;19.9359
1080;21;19.9359
1080;20;19.9359
1080;19;19.9359
1080;18;19.9359
1080;17;19.9359
1080;16;19.9359
1080;15;19.9359
1080;14;19.9359
1080;13;19.9359
1080;12;19.9359
1090;23;20.1212
1090;22;20.1212
1090;21;20.1212
1090;20;20.1212
1090;19;20.1212
1090;18;20.1212
1090;17;20.1212
1090;16;20.1212
1090;15;20.1212
1090;14;20.1212
1090;13;20.1212
1090;12;20.1212
1100;23;20.3065
1100;22;20.3065
1100;21;20.3065
1100;20;20.3065
1100;19;20.3065
1100;18;20.3065
1100;17;20.3065
1100;16;20.3065
1100;15;20.3065
1100;14;20.3065
1100;13;20.3065
1100;12;20.3065
1110;23;20.4917
1110;22;20.4917
1110;21;20.4917
1110;20;20.4917
1110;19;20.4917
1110;18;20.4917
1110;17;20.4917
1110;16;20.4917
1110;15;20.4917
1110;14;20.4917
1110;13;20.4917
1110;12;20.4917
1120;23;20.6770
1120;22;20.6770
1120;21;20.6770
1120;20;20.6770
1120;19;20.6770
1120;18;20.6770
1120;17;20.6770
1120;16;20.6770
1120;15;20.6770
1120;14;20.6770
1120;13;20.6770
1120;12;20.6770
1130;23;20.8623
1130;22;20.8623
1130;21;20.8623
1130;20;20.8623
1130;19;20.8623
1130;18;20.8623
1130;17;20.8623
1130;16;20.8623
1130;15;20.8623
1130;14;20.8623
1130;13;20.8623
1130;12;20.8623
1140;23;21.0476
1140;22;21.0476
1140;21;21.0476
1140;20;21.0476
1140;19;21.0476
1140;18;21.0476
1140;17;21.0476
1140;16;21.0476
1140;15;21.0476
1140;14;21.0476
1140;13;21.0476
1140;12;21.0476
1150;23;21.2328
1150;22;21.2328
1150;21;21.2328
1150;20;21.2328
1150;19;21.2328
1150;18;21.2328
1150;17;21.2328
1150;16;21.2328
1150;15;21.2328
1150;14;21.2328
1150;13;21.2328
1150;12;21.2328
1160;23;21.4181
1160;22;21.4181
1160;21;21.4181
1160;20;21.4181
1160;19;21.4181
1160;18;21.4181
1160;17;21.4181
1160;16;21.4181
1160;15;21.4181
1160;14;21.4181
1160;13;21.4181
1160;12;21.4181
1170;23;21.6034
1170;22;21.6034
1170;21;21.6034
1170;20;21.6034
1170;19;21.6034
1170;18;21.6034
1170;17;21.6034
1170;16;21.6034
1170;15;21.6034
1170;14;21.6034
1170;13;21.6034
1170;12;21.6034
1180;23;21.7887
1180;22;21.7887
1180;21;21.7887
1180;20;21.7887
1180;19;21.7887
1180;18;21.7887
1180;17;21.7887
1180;16;21.7887
1180;15;21.7887
1180;14;21.7887
1180;13;21.7887
1180;12;21.7887
1190;23;21.9740
1190;22;21.9740
1190;21;21.9740
1190;20;21.9740
1190;19;21.9740
1190;18;21.9740
1190;17;21.9740
1190;16;21.9740
1190;15;21.9740
1190;14;21.9740
1190;13;21.9740
1190;12;21.9740
1200;23;22.1592
1200;22;22.1592
1200;21;22.1592
1200;20;22.1592
1200;19;22.1592
1200;18;22.1592
1200;17;22.1592
1200;16;22.1592
1200;15;22.1592
1200;14;22.1592
1200;13;22.1592
1200;12;22.1592
1210;23;22.3445
1210;22;22.3445
1210;21;22.3445
1210;20;22.3445
1210;19;22.3445
1210;18;22.3445
1210;17;22.3445
1210;16;22.3445
1210;15;22.3445
1210;14;22.3445
1210;13;22.3445
1210;12;22.3445
1220;23;22.5298
1220;22;22.5298
1220;21;22.5298
1220;20;22.5298
1220;19;22.5298
1220;18;22.5298
1220;17;22.5298
1220;16;22.5298
1220;15;22.5298
1220;14;22.5298
1220;13;22.5298
1220;12;22.5298
1230;23;22.7151
1230;22;22.7151
1230;21;22.7151
1230;20;22.7151
1230;19;22.7151
1230;18;22.7151
1230;17;22.7151
1230;16;22.7151
1230;15;22.7151
1230;14;22.7151
1230;13;22.7151
1230;12;22.7151
1240;23;22.9003
1240;22;22.9003
1240;21;22.9003
1240;20;22.9003
1240;19;22.9003
1240;18;22.9003
1240;17;22.9003
1240;16;22.9003
1240;15;22.9003
1240;14;22.9003
1240;13;22.9003
1240;12;22.9003
1250;23;23.0856
1250;22;23.0856
1250;21;23.0856
1250;20;23.0856
1250;19;23.0856
1250;18;23.0856
1250;17;23.0856
1250;16;23.0856
1250;15;23.0856
1250;14;23.0856
1250;13;23.0856
1250;12;23.0856
1260;23;23.2709
1260;22;23.2709
1260;21;23.2709
1260;20;23.2709
1260;19;23.2709
1260;18;23.2709
1260;17;23.2709
1260;16;23.2709
1260;15;23.2709
1260;14;23.2709
1260;13;23.2709
1260;12;23.2709
1270;23;23.4562
1270;22;23.4562
1270;21;23.4562
