# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
120;10;1.5625;6.2500;5.0000;4.0020
120;9;1.1719;4.6875;5.0000;4.0015
120;8;6.2500;12.5000;10.0000;4.0056
120;7;1.5625;6.2500;5.0000;4.0020
120;6;1.9531;4.6875;4.0000;4.0019
120;5;6.2500;12.5000;10.0000;4.0056
120;4;0.7813;3.1250;4.0000;4.0011
120;3;1.1719;4.6875;4.5000;4.0015
120;2;1.5625;6.2500;4.0000;4.0020
120;1;3.1250;6.2500;5.0000;4.0028
120;0;1.9531;4.6875;4.5000;4.0019
130;11;1.5625;6.2500;6.0000;4.3355
130;10;1.5625;6.2500;5.0000;4.3355
130;9;1.1719;4.6875;5.0000;4.3350
130;8;6.2500;12.5000;10.0000;4.3394
130;7;1.5625;6.2500;5.0000;4.3355
130;6;1.9531;4.6875;4.0000;4.3354
130;5;6.2500;12.5000;10.0000;4.3394
130;4;0.7813;3.1250;4.0000;4.3345
130;3;1.1719;4.6875;4.5000;4.3350
130;2;1.5625;6.2500;4.0000;4.3355
130;1;3.1250;6.2500;5.0000;4.3364
130;0;1.9531;4.6875;4.5000;4.3354
140;11;1.5625;6.2500;6.0000;4.6691
140;10;1.5625;6.2500;5.0000;4.6690
140;9;1.1719;4.6875;5.0000;4.6685
140;8;6.2500;12.5000;10.0000;4.6732
140;7;1.5625;6.2500;5.0000;4.6690
140;6;1.9531;4.6875;4.0000;4.6689
140;5;6.2500;12.5000;10.0000;4.6732
140;4;0.7813;3.1250;4.0000;4.6679
140;3;1.1719;4.6875;4.5000;4.6685
140;2;1.5625;6.2500;4.0000;4.6690
140;1;3.1250;6.2500;5.0000;4.6699
140;0;1.9531;4.6875;4.5000;4.6689
150;11;1.5625;6.2500;6.0000;5.0026
150;10;1.5625;6.2500;5.0000;5.0025
150;9;1.1719;4.6875;5.0000;5.0019
150;8;6.2500;12.5000;10.0000;5.0070
150;7;1.5625;6.2500;5.0000;5.0025
150;6;1.9531;4.6875;4.0000;5.0024
150;5;6.2500;12.5000;10.0000;5.0070
150;4;0.7813;3.1250;4.0000;5.0013
150;3;1.1719;4.6875;4.5000;5.0019
150;2;1.5625;6.2500;4.0000;5.0025
150;1;3.1250;6.2500;5.0000;5.0035
150;0;1.9531;4.6875;4.5000;5.0024
160;11;1.5625;6.2500;6.0000;5.3361
160;10;1.5625;6.2500;5.0000;5.3360
160;9;1.1719;4.6875;5.0000;5.3354
160;8;6.2500;12.5000;10.0000;5.3408
160;7;1.5625;6.2500;5.0000;5.3360
160;6;1.9531;4.6875;4.0000;5.3359
160;5;6.2500;12.5000;10.0000;5.3408
160;4;0.7813;3.1250;4.0000;5.3347
160;3;1.1719;4.6875;4.5000;5.3354
160;2;1.5625;6.2500;4.0000;5.3360
160;1;3.1250;6.2500;5.0000;5.3371
160;0;1.9531;4.6875;4.5000;5.3359
170;11;1.5625;6.2500;6.0000;5.6696
170;10;1.5625;6.2500;5.0000;5.6695
170;9;1.1719;4.6875;5.0000;5.6689
170;8;6.2500;12.5000;10.0000;5.6746
170;7;1.5625;6.2500;5.0000;5.6695
170;6;1.9531;4.6875;4.0000;5.6694
170;5;6.2500;12.5000;10.0000;5.6746
170;4;0.7813;3.1250;4.0000;5.6682
170;3;1.1719;4.6875;4.5000;5.6688
170;2;1.5625;6.2500;4.0000;5.6695
170;1;3.1250;6.2500;5.0000;5.6707
170;0;1.9531;4.6875;4.5000;5.6694
180;11;1.5625;6.2500;6.0000;6.0031
180;10;1.5625;6.2500;5.0000;6.0030
180;9;1.1719;4.6875;5.0000;6.0023
180;8;6.2500;12.5000;10.0000;6.0084
180;7;1.5625;6.2500;5.0000;6.0030
180;6;1.9531;4.6875;4.0000;6.0029
180;5;6.2500;12.5000;10.0000;6.0084
180;4;0.7813;3.1250;4.0000;6.0016
180;3;1.1719;4.6875;4.5000;6.0023
180;2;1.5625;6.2500;4.0000;6.0030
180;1;3.1250;6.2500;5.0000;6.0042
180;0;1.9531;4.6875;4.5000;6.0029
190;11;1.5625;6.2500;6.0000;6.3366
190;10;1.5625;6.2500;5.0000;6.3365
190;9;1.1719;4.6875;5.0000;6.3358
190;8;6.2500;12.5000;10.0000;6.3422
190;7;1.5625;6.2500;5.0000;6.3365
190;6;1.9531;4.6875;4.0000;6.3364
190;5;6.2500;12.5000;10.0000;6.3422
190;4;0.7813;3.1250;4.0000;6.3350
190;3;1.1719;4.6875;4.5000;6.3358
190;2;1.5625;6.2500;4.0000;6.3365
190;1;3.1250;6.2500;5.0000;6.3378
190;0;1.9531;4.6875;4.5000;6.3364
200;11;1.5625;6.2500;6.0000;6.6701
200;10;1.5625;6.2500;5.0000;6.6700
200;9;1.1719;4.6875;5.0000;6.6692
200;8;6.2500;12.5000;10.0000;6.6760
200;7;1.5625;6.2500;5.0000;6.6700
200;6;1.9531;4.6875;4.0000;6.6699
200;5;6.2500;12.5000;10.0000;6.6760
200;4;0.7813;3.1250;4.0000;6.6684
200;3;1.1719;4.6875;4.5000;6.6692
200;2;1.5625;6.2500;4.0000;6.6700
200;1;3.1250;6.2500;5.0000;6.6714
200;0;1.9531;4.6875;4.5000;6.6699
210;11;1.5625;6.2500;6.0000;7.0036
210;10;1.5625;6.2500;5.0000;7.0035
210;9;1.1719;4.6875;5.0000;7.0027
210;8;6.2500;12.5000;10.0000;7.0098
210;7;1.5625;6.2500;5.0000;7.0035
210;6;1.9531;4.6875;4.0000;7.0034
210;5;6.2500;12.5000;10.0000;7.0098
210;4;0.7813;3.1250;4.0000;7.0018
210;3;1.1719;4.6875;4.5000;7.0027
210;2;1.5625;6.2500;4.0000;7.0035
210;1;3.1250;6.2500;5.0000;7.0049
210;0;1.9531;4.6875;4.5000;7.0034
220;11;1.5625;6.2500;6.0000;7.3371
220;10;1.5625;6.2500;5.0000;7.3370
220;9;1.1719;4.6875;5.0000;7.3362
220;8;6.2500;12.5000;10.0000;7.3436
220;7;1.5625;6.2500;5.0000;7.3370
220;6;1.9531;4.6875;4.0000;7.3368
220;5;6.2500;12.5000;10.0000;7.3436
220;4;0.7813;3.1250;4.0000;7.3353
220;3;1.1719;4.6875;4.5000;7.3361
220;2;1.5625;6.2500;4.0000;7.3370
220;1;3.1250;6.2500;5.0000;7.3385
220;0;1.9531;4.6875;4.5000;7.3369
230;11;1.5625;6.2500;6.0000;7.6706
230;10;1.5625;6.2500;5.0000;7.6705
230;9;1.1719;4.6875;5.0000;7.6696
230;8;6.2500;12.5000;10.0000;7.6774
230;7;1.5625;6.2500;5.0000;7.6705
230;6;1.9531;4.6875;4.0000;7.6703
230;5;6.2500;12.5000;10.0000;7.6774
230;4;0.7813;3.1250;4.0000;7.6687
230;3;1.1719;4.6875;4.5000;7.6696
230;2;1.5625;6.2500;4.0000;7.6705
230;1;3.1250;6.2500;5.0000;7.6721
230;0;1.9531;4.6875;4.5000;7.6704
240;11;1.5625;6.2500;6.0000;8.0041
240;10;1.5625;6.2500;5.0000;8.0040
240;9;1.1719;4.6875;5.0000;8.0031
240;8;6.2500;12.5000;10.0000;8.0113
240;7;1.5625;6.2500;5.0000;8.0040
240;6;1.9531;4.6875;4.0000;8.0038
240;5;6.2500;12.5000;10.0000;8.0113
240;4;0.7813;3.1250;4.0000;8.0021
240;3;1.1719;4.6875;4.5000;8.0031
240;2;1.5625;6.2500;4.0000;8.0040
240;1;3.1250;6.2500;5.0000;8.0056
240;0;1.9531;4.6875;4.5000;8.0039
250;11;1.5625;6.2500;6.0000;8.3376
250;10;1.5625;6.2500;5.0000;8.3375
250;9;1.1719;4.6875;5.0000;8.3366
250;8;6.2500;12.5000;10.0000;8.3451
250;7;1.5625;6.2500;5.0000;8.3375
250;6;1.9531;4.6875;4.0000;8.3373
250;5;6.2500;12.5000;10.0000;8.3451
250;4;0.7813;3.1250;4.0000;8.3355
250;3;1.1719;4.6875;4.5000;8.3365
250;2;1.5625;6.2500;4.0000;8.3375
250;1;3.1250;6.2500;5.0000;8.3392
250;0;1.9531;4.6875;4.5000;8.3374
260;11;1.5625;6.2500;6.0000;8.6711
260;10;1.5625;6.2500;5.0000;8.6710
260;9;1.1719;4.6875;5.0000;8.6700
260;8;6.2500;12.5000;10.0000;8.6789
260;7;1.5625;6.2500;5.0000;8.6710
260;6;1.9531;4.6875;4.0000;8.6708
260;5;6.2500;12.5000;10.0000;8.6789
260;4;0.7813;3.1250;4.0000;8.6690
260;3;1.1719;4.6875;4.5000;8.6700
260;2;1.5625;6.2500;4.0000;8.6710
260;1;3.1250;6.2500;5.0000;8.6728
260;0;1.9531;4.6875;4.5000;8.6709
270;11;1.5625;6.2500;6.0000;8.6711
270;10;1.5625;6.2500;5.0000;8.6710
270;9;1.1719;4.6875;5.0000;8.6700
270;8;6.2500;12.5000;10.0000;8.6789
270;7;1.5625;6.2500;5.0000;8.6710
270;6;1.9531;4.6875;4.0000;8.6708
270;5;6.2500;12.5000;10.0000;8.6789
270;4;0.7813;3.1250;4.0000;8.6690
270;3;1.1719;4.6875;4.5000;8.6700
270;2;1.5625;6.2500;4.0000;8.6710
270;1;3.1250;6.2500;5.0000;8.6728
270;0;1.9531;4.6875;4.5000;8.6709
280;11;1.5625;6.2500;6.0000;8.6711
280;10;1.5625;6.2500;5.0000;8.6710
280;9;1.1719;4.6875;5.0000;8.6700
280;8;6.2500;12.5000;10.0000;8.6789
280;7;1.5625;6.2500;5.0000;8.6710
280;6;1.9531;4.6875;4.0000;8.6708
280;5;6.2500;12.5000;10.0000;8.6789
280;4;0.7813;3.1250;4.0000;8.6690
280;3;1.1719;4.6875;4.5000;8.6700
280;2;1.5625;6.2500;4.0000;8.6710
280;1;3.1250;6.2500;5.0000;8.6728
280;0;1.9531;4.6875;4.5000;8.6709
290;11;1.5625;6.2500;6.0000;8.6711
290;10;1.5625;6.2500;5.0000;8.6710
290;9;1.1719;4.6875;5.0000;8.6700
290;8;6.2500;12.5000;10.0000;8.6789
290;7;1.5625;6.2500;5.0000;8.6710
290;6;1.9531;4.6875;4.0000;8.6708
290;5;6.2500;12.5000;10.0000;8.6789
290;4;0.7813;3.1250;4.0000;8.6690
290;3;1.1719;4.6875;4.5000;8.6700
290;2;1.5625;6.2500;4.0000;8.6710
290;1;3.1250;6.2500;5.0000;8.6728
290;0;1.9531;4.6875;4.5000;8.6709
300;11;1.5625;6.2500;6.0000;8.6711
300;10;1.5625;6.2500;5.0000;8.6710
300;9;1.1719;4.6875;5.0000;8.6700
300;8;6.2500;12.5000;10.0000;8.6789
300;7;1.5625;6.2500;5.0000;8.6710
300;6;1.9531;4.6875;4.0000;8.6708
300;5;6.2500;12.5000;10.0000;8.6789
300;4;0.7813;3.1250;4.0000;8.6690
300;3;1.1719;4.6875;4.5000;8.6700
300;2;1.5625;6.2500;4.0000;8.6710
300;1;3.1250;6.2500;5.0000;8.6728
300;0;1.9531;4.6875;4.5000;8.6709
310;11;1.5625;6.2500;6.0000;10.3386
310;10;1.5625;6.2500;5.0000;10.3385
310;9;1.1719;4.6875;5.0000;10.3373
310;8;6.2500;12.5000;10.0000;10.3479
310;7;1.5625;6.2500;5.0000;10.3385
310;6;1.9531;4.6875;4.0000;10.3383
310;5;6.2500;12.5000;10.0000;10.3479
310;4;0.7813;3.1250;4.0000;10.3361
310;3;1.1719;4.6875;4.5000;10.3373
310;2;1.5625;6.2500;4.0000;10.3384
310;1;3.1250;6.2500;5.0000;10.3406
310;0;1.9531;4.6875;4.5000;10.3383
320;11;1.5625;6.2500;6.0000;10.6721
320;10;1.5625;6.2500;5.0000;10.6720
320;9;1.1719;4.6875;5.0000;10.6708
320;8;6.2500;12.5000;10.0000;10.6817
320;7;1.5625;6.2500;5.0000;10.6720
320;6;1.9531;4.6875;4.0000;10.6718
320;5;6.2500;12.5000;10.0000;10.6817
320;4;0.7813;3.1250;4.0000;10.6695
320;3;1.1719;4.6875;4.5000;10.6708
320;2;1.5625;6.2500;4.0000;10.6719
320;1;3.1250;6.2500;5.0000;10.6742
320;0;1.9531;4.6875;4.5000;10.6718
330;11;1.5625;6.2500;6.0000;11.0056
330;10;1.5625;6.2500;5.0000;11.0055
330;9;1.1719;4.6875;5.0000;11.0043
330;8;6.2500;12.5000;10.0000;11.0155
330;7;1.5625;6.2500;5.0000;11.0055
330;6;1.9531;4.6875;4.0000;11.0053
330;5;6.2500;12.5000;10.0000;11.0155
330;4;0.7813;3.1250;4.0000;11.0029
330;3;1.1719;4.6875;4.5000;11.0042
330;2;1.5625;6.2500;4.0000;11.0054
330;1;3.1250;6.2500;5.0000;11.0077
330;0;1.9531;4.6875;4.5000;11.0053
340;11;1.5625;6.2500;6.0000;11.3391
340;10;1.5625;6.2500;5.0000;11.3390
340;9;1.1719;4.6875;5.0000;11.3377
340;8;6.2500;12.5000;10.0000;11.3493
340;7;1.5625;6.2500;5.0000;11.3390
340;6;1.9531;4.6875;4.0000;11.3388
340;5;6.2500;12.5000;10.0000;11.3493
340;4;0.7813;3.1250;4.0000;11.3363
340;3;1.1719;4.6875;4.5000;11.3377
340;2;1.5625;6.2500;4.0000;11.3389
340;1;3.1250;6.2500;5.0000;11.3413
340;0;1.9531;4.6875;4.5000;11.3388
350;11;1.5625;6.2500;6.0000;11.6726
350;10;1.5625;6.2500;5.0000;11.6725
350;9;1.1719;4.6875;5.0000;11.6712
350;8;6.2500;12.5000;10.0000;11.6831
350;7;1.5625;6.2500;5.0000;11.6725
350;6;1.9531;4.6875;4.0000;11.6723
350;5;6.2500;12.5000;10.0000;11.6831
350;4;0.7813;3.1250;4.0000;11.6697
350;3;1.1719;4.6875;4.5000;11.6711
350;2;1.5625;6.2500;4.0000;11.6724
350;1;3.1250;6.2500;5.0000;11.6749
350;0;1.9531;4.6875;4.5000;11.6723
360;11;1.5625;6.2500;6.0000;11.6726
360;10;1.5625;6.2500;5.0000;11.6725
360;9;1.1719;4.6875;5.0000;11.6712
360;8;6.2500;12.5000;10.0000;11.6831
360;7;1.5625;6.2500;5.0000;11.6725
360;6;1.9531;4.6875;4.0000;11.6723
360;5;6.2500;12.5000;10.0000;11.6831
360;4;0.7813;3.1250;4.0000;11.6697
360;3;1.1719;4.6875;4.5000;11.6711
360;2;1.5625;6.2500;4.0000;11.6724
360;1;3.1250;6.2500;5.0000;11.6749
360;0;1.9531;4.6875;4.5000;11.6723
370;11;1.5625;6.2500;6.0000;12.0195
370;10;1.5625;6.2500;5.0000;12.0194
370;9;1.1719;4.6875;5.0000;12.0180
370;8;6.2500;12.5000;10.0000;12.0303
370;7;1.5625;6.2500;5.0000;12.0194
370;6;1.9531;4.6875;4.0000;12.0191
370;5;6.2500;12.5000;10.0000;12.0303
370;4;0.7813;3.1250;4.0000;12.0165
370;3;1.1719;4.6875;4.5000;12.0180
370;2;1.5625;6.2500;4.0000;12.0193
370;1;3.1250;6.2500;5.0000;12.0218
370;0;1.9531;4.6875;4.5000;12.0192
380;11;1.5625;6.2500;6.0000;12.3530
380;10;1.5625;6.2500;5.0000;12.3529
380;9;1.1719;4.6875;5.0000;12.3515
380;8;6.2500;12.5000;10.0000;12.3641
380;7;1.5625;6.2500;5.0000;12.3529
380;6;1.9531;4.6875;4.0000;12.3526
380;5;6.2500;12.5000;10.0000;12.3641
380;4;0.7813;3.1250;4.0000;12.3500
380;3;1.1719;4.6875;4.5000;12.3514
380;2;1.5625;6.2500;4.0000;12.3528
380;1;3.1250;6.2500;5.0000;12.3554
380;0;1.9531;4.6875;4.5000;12.3527
390;11;1.5625;6.2500;6.0000;12.6865
390;10;1.5625;6.2500;5.0000;12.6864
390;9;1.1719;4.6875;5.0000;12.6849
390;8;6.2500;12.5000;10.0000;12.6979
390;7;1.5625;6.2500;5.0000;12.6864
390;6;1.9531;4.6875;4.0000;12.6861
390;5;6.2500;12.5000;10.0000;12.6979
390;4;0.7813;3.1250;4.0000;12.6834
390;3;1.1719;4.6875;4.5000;12.6849
390;2;1.5625;6.2500;4.0000;12.6863
390;1;3.1250;6.2500;5.0000;12.6890
390;0;1.9531;4.6875;4.5000;12.6862
400;11;1.5625;6.2500;6.0000;13.0200
400;10;1.5625;6.2500;5.0000;13.0199
400;9;1.1719;4.6875;5.0000;13.0184
400;8;6.2500;12.5000;10.0000;13.0317
400;7;1.5625;6.2500;5.0000;13.0199
400;6;1.9531;4.6875;4.0000;13.0196
400;5;6.2500;12.5000;10.0000;13.0317
400;4;0.7813;3.1250;4.0000;13.0168
400;3;1.1719;4.6875;4.5000;13.0184
400;2;1.5625;6.2500;4.0000;13.0198
400;1;3.1250;6.2500;5.0000;13.0225
400;0;1.9531;4.6875;4.5000;13.0197
410;11;1.5625;6.2500;6.0000;13.3535
410;10;1.5625;6.2500;5.0000;13.3534
410;9;1.1719;4.6875;5.0000;13.3519
410;8;6.2500;12.5000;10.0000;13.3655
410;7;1.5625;6.2500;5.0000;13.3534
410;6;1.9531;4.6875;4.0000;13.3531
410;5;6.2500;12.5000;10.0000;13.3655
410;4;0.7813;3.1250;4.0000;13.3502
410;3;1.1719;4.6875;4.5000;13.3518
410;2;1.5625;6.2500;4.0000;13.3533
410;1;3.1250;6.2500;5.0000;13.3561
410;0;1.9531;4.6875;4.5000;13.3532
420;11;1.5625;6.2500;6.0000;13.6870
420;10;1.5625;6.2500;5.0000;13.6869
420;9;1.1719;4.6875;5.0000;13.6853
420;8;6.2500;12.5000;10.0000;13.6993
420;7;1.5625;6.2500;5.0000;13.6869
420;6;1.9531;4.6875;4.0000;13.6866
420;5;6.2500;12.5000;10.0000;13.6993
420;4;0.7813;3.1250;4.0000;13.6836
420;3;1.1719;4.6875;4.5000;13.6853
420;2;1.5625;6.2500;4.0000;13.6868
420;1;3.1250;6.2500;5.0000;13.6897
420;0;1.9531;4.6875;4.5000;13.6867
430;11;1.5625;6.2500;6.0000;14.0205
430;10;1.5625;6.2500;5.0000;14.0204
430;9;1.1719;4.6875;5.0000;14.0188
430;8;6.2500;12.5000;10.0000;14.0331
430;7;1.5625;6.2500;5.0000;14.0204
430;6;1.9531;4.6875;4.0000;14.0201
430;5;6.2500;12.5000;10.0000;14.0331
430;4;0.7813;3.1250;4.0000;14.0171
430;3;1.1719;4.6875;4.5000;14.0187
430;2;1.5625;6.2500;4.0000;14.0203
430;1;3.1250;6.2500;5.0000;14.0232
430;0;1.9531;4.6875;4.5000;14.0201
440;11;1.5625;6.2500;6.0000;14.3540
440;10;1.5625;6.2500;5.0000;14.3539
440;9;1.1719;4.6875;5.0000;14.3523
440;8;6.2500;12.5000;10.0000;14.3669
440;7;1.5625;6.2500;5.0000;14.3539
440;6;1.9531;4.6875;4.0000;14.3536
440;5;6.2500;12.5000;10.0000;14.3669
440;4;0.7813;3.1250;4.0000;14.3505
440;3;1.1719;4.6875;4.5000;14.3522
440;2;1.5625;6.2500;4.0000;14.3538
440;1;3.1250;6.2500;5.0000;14.3568
440;0;1.9531;4.6875;4.5000;14.3536
450;11;1.5625;6.2500;6.0000;14.6875
450;10;1.5625;6.2500;5.0000;14.6874
450;9;1.1719;4.6875;5.0000;14.6857
450;8;6.2500;12.5000;10.0000;14.7007
450;7;1.5625;6.2500;5.0000;14.6874
450;6;1.9531;4.6875;4.0000;14.6871
450;5;6.2500;12.5000;10.0000;14.7007
450;4;0.7813;3.1250;4.0000;14.6839
450;3;1.1719;4.6875;4.5000;14.6857
450;2;1.5625;6.2500;4.0000;14.6873
450;1;3.1250;6.2500;5.0000;14.6904
450;0;1.9531;4.6875;4.5000;14.6871
460;11;1.5625;6.2500;6.0000;15.0210
460;10;1.5625;6.2500;5.0000;15.0209
460;9;1.1719;4.6875;5.0000;15.0192
460;8;6.2500;12.5000;10.0000;15.0345
460;7;1.5625;6.2500;5.0000;15.0209
460;6;1.9531;4.6875;4.0000;15.0206
460;5;6.2500;12.5000;10.0000;15.0345
460;4;0.7813;3.1250;4.0000;15.0173
460;3;1.1719;4.6875;4.5000;15.0191
460;2;1.5625;6.2500;4.0000;15.0208
460;1;3.1250;6.2500;5.0000;15.0239
460;0;1.9531;4.6875;4.5000;15.0206
470;11;1.5625;6.2500;6.0000;15.3545
470;10;1.5625;6.2500;5.0000;15.3544
470;9;1.1719;4.6875;5.0000;15.3526
470;8;6.2500;12.5000;10.0000;15.3683
470;7;1.5625;6.2500;5.0000;15.3544
470;6;1.9531;4.6875;4.0000;15.3541
470;5;6.2500;12.5000;10.0000;15.3683
470;4;0.7813;3.1250;4.0000;15.3508
470;3;1.1719;4.6875;4.5000;15.3526
470;2;1.5625;6.2500;4.0000;15.3543
470;1;3.1250;6.2500;5.0000;15.3575
470;0;1.9531;4.6875;4.5000;15.3541
480;11;1.5625;6.2500;6.0000;15.6880
480;10;1.5625;6.2500;5.0000;15.6879
480;9;1.1719;4.6875;5.0000;15.6861
480;8;6.2500;12.5000;10.0000;15.7021
480;7;1.5625;6.2500;5.0000;15.6879
480;6;1.9531;4.6875;4.0000;15.6876
480;5;6.2500;12.5000;10.0000;15.7021
480;4;0.7813;3.1250;4.0000;15.6842
480;3;1.1719;4.6875;4.5000;15.6860
480;2;1.5625;6.2500;4.0000;15.6878
480;1;3.1250;6.2500;5.0000;15.6911
480;0;1.9531;4.6875;4.5000;15.6876
490;11;1.5625;6.2500;6.0000;16.0216
490;10;1.5625;6.2500;5.0000;16.0214
490;9;1.1719;4.6875;5.0000;16.0196
490;8;6.2500;12.5000;10.0000;16.0359
