# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
120;3;0.7813;3.1250;4.0000;4.0011
120;2;1.5625;6.2500;6.0000;4.0020
120;1;0.7813;3.1250;2.0000;4.0010
120;0;0.7813;3.1250;2.5000;4.0010
130;5;6.2500;12.5000;10.0000;4.3394
130;4;3.1250;6.2500;5.0000;4.3364
130;3;0.7813;3.1250;4.0000;4.3345
130;2;1.5625;6.2500;6.0000;4.3355
130;1;0.7813;3.1250;2.0000;4.3344
130;0;0.7813;3.1250;2.5000;4.3344
140;5;6.2500;12.5000;10.0000;4.6732
140;4;3.1250;6.2500;5.0000;4.6699
140;3;0.7813;3.1250;4.0000;4.6679
140;2;1.5625;6.2500;6.0000;4.6691
140;1;0.7813;3.1250;2.0000;4.6678
140;0;0.7813;3.1250;2.5000;4.6678
150;5;6.2500;12.5000;10.0000;5.0070
150;4;3.1250;6.2500;5.0000;5.0035
150;3;0.7813;3.1250;4.0000;5.0013
150;2;1.5625;6.2500;6.0000;5.0026
150;1;0.7813;3.1250;2.0000;5.0012
150;0;0.7813;3.1250;2.5000;5.0013
160;5;6.2500;12.5000;10.0000;5.3408
160;4;3.1250;6.2500;5.0000;5.3371
160;3;0.7813;3.1250;4.0000;5.3347
160;2;1.5625;6.2500;6.0000;5.3361
160;1;0.7813;3.1250;2.0000;5.3347
160;0;0.7813;3.1250;2.5000;5.3347
170;5;6.2500;12.5000;10.0000;5.6746
170;4;3.1250;6.2500;5.0000;5.6707
170;3;0.7813;3.1250;4.0000;5.6682
170;2;1.5625;6.2500;6.0000;5.6696
170;1;0.7813;3.1250;2.0000;5.6681
170;0;0.7813;3.1250;2.5000;5.6681
180;5;6.2500;12.5000;10.0000;6.0084
180;4;3.1250;6.2500;5.0000;6.0042
180;3;0.7813;3.1250;4.0000;6.0016
180;2;1.5625;6.2500;6.0000;6.0031
180;1;0.7813;3.1250;2.0000;6.0015
180;0;0.7813;3.1250;2.5000;6.0015
190;5;6.2500;12.5000;10.0000;6.3422
190;4;3.1250;6.2500;5.0000;6.3378
190;3;0.7813;3.1250;4.0000;6.3350
190;2;1.5625;6.2500;6.0000;6.3366
190;1;0.7813;3.1250;2.0000;6.3349
190;0;0.7813;3.1250;2.5000;6.3349
200;5;6.2500;12.5000;10.0000;6.6760
200;4;3.1250;6.2500;5.0000;6.6714
200;3;0.7813;3.1250;4.0000;6.6684
200;2;1.5625;6.2500;6.0000;6.6701
200;1;0.7813;3.1250;2.0000;6.6683
200;0;0.7813;3.1250;2.5000;6.6683
210;5;6.2500;12.5000;10.0000;6.6760
210;4;3.1250;6.2500;5.0000;6.6714
210;3;0.7813;3.1250;4.0000;6.6684
210;2;1.5625;6.2500;6.0000;6.6701
210;1;0.7813;3.1250;2.0000;6.6683
210;0;0.7813;3.1250;2.5000;6.6683
220;5;6.2500;12.5000;10.0000;7.0125
220;4;3.1250;6.2500;5.0000;7.0076
220;3;0.7813;3.1250;4.0000;7.0045
220;2;1.5625;6.2500;6.0000;7.0063
220;1;0.7813;3.1250;2.0000;7.0044
220;0;0.7813;3.1250;2.5000;7.0045
230;5;6.2500;12.5000;10.0000;7.3463
230;4;3.1250;6.2500;5.0000;7.3412
230;3;0.7813;3.1250;4.0000;7.3380
230;2;1.5625;6.2500;6.0000;7.3398
230;1;0.7813;3.1250;2.0000;7.3378
230;0;0.7813;3.1250;2.5000;7.3379
240;5;6.2500;12.5000;10.0000;7.6801
240;4;3.1250;6.2500;5.0000;7.6747
240;3;0.7813;3.1250;4.0000;7.6714
240;2;1.5625;6.2500;6.0000;7.6733
240;1;0.7813;3.1250;2.0000;7.6713
240;0;0.7813;3.1250;2.5000;7.6713
250;5;6.2500;12.5000;10.0000;8.0139
250;4;3.1250;6.2500;5.0000;8.0083
250;3;0.7813;3.1250;4.0000;8.0048
250;2;1.5625;6.2500;6.0000;8.0068
250;1;0.7813;3.1250;2.0000;8.0047
250;0;0.7813;3.1250;2.5000;8.0047
260;5;6.2500;12.5000;10.0000;8.3477
260;4;3.1250;6.2500;5.0000;8.3419
260;3;0.7813;3.1250;4.0000;8.3382
260;2;1.5625;6.2500;6.0000;8.3403
260;1;0.7813;3.1250;2.0000;8.3381
260;0;0.7813;3.1250;2.5000;8.3381
270;5;6.2500;12.5000;10.0000;8.6815
270;4;3.1250;6.2500;5.0000;8.6755
270;3;0.7813;3.1250;4.0000;8.6716
270;2;1.5625;6.2500;6.0000;8.6738
270;1;0.7813;3.1250;2.0000;8.6715
270;0;0.7813;3.1250;2.5000;8.6715
280;5;6.2500;12.5000;10.0000;9.0154
280;4;3.1250;6.2500;5.0000;9.0090
280;3;0.7813;3.1250;4.0000;9.0051
280;2;1.5625;6.2500;6.0000;9.0073
280;1;0.7813;3.1250;2.0000;9.0049
280;0;0.7813;3.1250;2.5000;9.0050
290;5;6.2500;12.5000;10.0000;9.3492
290;4;3.1250;6.2500;5.0000;9.3426
290;3;0.7813;3.1250;4.0000;9.3385
290;2;1.5625;6.2500;6.0000;9.3408
290;1;0.7813;3.1250;2.0000;9.3383
290;0;0.7813;3.1250;2.5000;9.3384
300;5;6.2500;12.5000;10.0000;9.6830
300;4;3.1250;6.2500;5.0000;9.6762
300;3;0.7813;3.1250;4.0000;9.6719
300;2;1.5625;6.2500;6.0000;9.6743
300;1;0.7813;3.1250;2.0000;9.6717
300;0;0.7813;3.1250;2.5000;9.6718
310;5;6.2500;12.5000;10.0000;10.0168
310;4;3.1250;6.2500;5.0000;10.0097
310;3;0.7813;3.1250;4.0000;10.0053
310;2;1.5625;6.2500;6.0000;10.0078
310;1;0.7813;3.1250;2.0000;10.0052
310;0;0.7813;3.1250;2.5000;10.0052
320;5;6.2500;12.5000;10.0000;10.3506
320;4;3.1250;6.2500;5.0000;10.3433
320;3;0.7813;3.1250;4.0000;10.3388
320;2;1.5625;6.2500;6.0000;10.3413
320;1;0.7813;3.1250;2.0000;10.3386
320;0;0.7813;3.1250;2.5000;10.3386
330;5;6.2500;12.5000;10.0000;10.6844
330;4;3.1250;6.2500;5.0000;10.6769
330;3;0.7813;3.1250;4.0000;10.6722
330;2;1.5625;6.2500;6.0000;10.6748
330;1;0.7813;3.1250;2.0000;10.6720
330;0;0.7813;3.1250;2.5000;10.6720
340;5;6.2500;12.5000;10.0000;11.0182
340;4;3.1250;6.2500;5.0000;11.0104
340;3;0.7813;3.1250;4.0000;11.0056
340;2;1.5625;6.2500;6.0000;11.0083
340;1;0.7813;3.1250;2.0000;11.0054
340;0;0.7813;3.1250;2.5000;11.0055
350;5;6.2500;12.5000;10.0000;11.3520
350;4;3.1250;6.2500;5.0000;11.3440
350;3;0.7813;3.1250;4.0000;11.3390
350;2;1.5625;6.2500;6.0000;11.3418
350;1;0.7813;3.1250;2.0000;11.3388
350;0;0.7813;3.1250;2.5000;11.3389
360;5;6.2500;12.5000;10.0000;11.6858
360;4;3.1250;6.2500;5.0000;11.6776
360;3;0.7813;3.1250;4.0000;11.6724
360;2;1.5625;6.2500;6.0000;11.6753
360;1;0.7813;3.1250;2.0000;11.6722
360;0;0.7813;3.1250;2.5000;11.6723
370;5;6.2500;12.5000;10.0000;12.0196
370;4;3.1250;6.2500;5.0000;12.0111
370;3;0.7813;3.1250;4.0000;12.0059
370;2;1.5625;6.2500;6.0000;12.0088
370;1;0.7813;3.1250;2.0000;12.0057
370;0;0.7813;3.1250;2.5000;12.0057
380;5;6.2500;12.5000;10.0000;12.3534
380;4;3.1250;6.2500;5.0000;12.3447
380;3;0.7813;3.1250;4.0000;12.3393
380;2;1.5625;6.2500;6.0000;12.3423
380;1;0.7813;3.1250;2.0000;12.3391
380;0;0.7813;3.1250;2.5000;12.3391
390;5;6.2500;12.5000;10.0000;12.6872
390;4;3.1250;6.2500;5.0000;12.6783
390;3;0.7813;3.1250;4.0000;12.6727
390;2;1.5625;6.2500;6.0000;12.6758
390;1;0.7813;3.1250;2.0000;12.6725
390;0;0.7813;3.1250;2.5000;12.6725
400;5;6.2500;12.5000;10.0000;13.0210
400;4;3.1250;6.2500;5.0000;13.0118
400;3;0.7813;3.1250;4.0000;13.0061
400;2;1.5625;6.2500;6.0000;13.0093
400;1;0.7813;3.1250;2.0000;13.0059
400;0;0.7813;3.1250;2.5000;13.0060
410;5;6.2500;12.5000;10.0000;13.3548
410;4;3.1250;6.2500;5.0000;13.3454
410;3;0.7813;3.1250;4.0000;13.3395
410;2;1.5625;6.2500;6.0000;13.3428
410;1;0.7813;3.1250;2.0000;13.3393
410;0;0.7813;3.1250;2.5000;13.3394
420;5;6.2500;12.5000;10.0000;13.6886
420;4;3.1250;6.2500;5.0000;13.6790
420;3;0.7813;3.1250;4.0000;13.6730
420;2;1.5625;6.2500;6.0000;13.6763
420;1;0.7813;3.1250;2.0000;13.6727
420;0;0.7813;3.1250;2.5000;13.6728
430;5;6.2500;12.5000;10.0000;14.0224
430;4;3.1250;6.2500;5.0000;14.0125
430;3;0.7813;3.1250;4.0000;14.0064
430;2;1.5625;6.2500;6.0000;14.0098
430;1;0.7813;3.1250;2.0000;14.0062
430;0;0.7813;3.1250;2.5000;14.0062
440;5;6.2500;12.5000;10.0000;14.3562
440;4;3.1250;6.2500;5.0000;14.3461
440;3;0.7813;3.1250;4.0000;14.3398
440;2;1.5625;6.2500;6.0000;14.3433
440;1;0.7813;3.1250;2.0000;14.3396
440;0;0.7813;3.1250;2.5000;14.3396
450;5;6.2500;12.5000;10.0000;14.6900
450;4;3.1250;6.2500;5.0000;14.6797
450;3;0.7813;3.1250;4.0000;14.6732
450;2;1.5625;6.2500;6.0000;14.6769
450;1;0.7813;3.1250;2.0000;14.6730
450;0;0.7813;3.1250;2.5000;14.6730
460;5;6.2500;12.5000;10.0000;15.0238
460;4;3.1250;6.2500;5.0000;15.0132
460;3;0.7813;3.1250;4.0000;15.0066
460;2;1.5625;6.2500;6.0000;15.0104
460;1;0.7813;3.1250;2.0000;15.0064
460;0;0.7813;3.1250;2.5000;15.0065
470;5;6.2500;12.5000;10.0000;15.3576
470;4;3.1250;6.2500;5.0000;15.3468
470;3;0.7813;3.1250;4.0000;15.3401
470;2;1.5625;6.2500;6.0000;15.3439
470;1;0.7813;3.1250;2.0000;15.3398
470;0;0.7813;3.1250;2.5000;15.3399
480;5;6.2500;12.5000;10.0000;15.6914
480;4;3.1250;6.2500;5.0000;15.6804
480;3;0.7813;3.1250;4.0000;15.6735
480;2;1.5625;6.2500;6.0000;15.6774
480;1;0.7813;3.1250;2.0000;15.6732
480;0;0.7813;3.1250;2.5000;15.6733
490;5;6.2500;12.5000;10.0000;16.0252
490;4;3.1250;6.2500;5.0000;16.0139
490;3;0.7813;3.1250;4.0000;16.0069
490;2;1.5625;6.2500;6.0000;16.0109
490;1;0.7813;3.1250;2.0000;16.0066
490;0;0.7813;3.1250;2.5000;16.0067
500;5;6.2500;12.5000;10.0000;16.3590
500;4;3.1250;6.2500;5.0000;16.3475
500;3;0.7813;3.1250;4.0000;16.3403
500;2;1.5625;6.2500;6.0000;16.3444
500;1;0.7813;3.1250;2.0000;16.3401
500;0;0.7813;3.1250;2.5000;16.3401
510;5;6.2500;12.5000;10.0000;16.6928
510;4;3.1250;6.2500;5.0000;16.6811
510;3;0.7813;3.1250;4.0000;16.6738
510;2;1.5625;6.2500;6.0000;16.6779
510;1;0.7813;3.1250;2.0000;16.6735
510;0;0.7813;3.1250;2.5000;16.6735
520;5;6.2500;12.5000;10.0000;17.0266
520;4;3.1250;6.2500;5.0000;17.0146
520;3;0.7813;3.1250;4.0000;17.0072
520;2;1.5625;6.2500;6.0000;17.0114
520;1;0.7813;3.1250;2.0000;17.0069
520;0;0.7813;3.1250;2.5000;17.0070
530;5;6.2500;12.5000;10.0000;17.3604
530;4;3.1250;6.2500;5.0000;17.3482
530;3;0.7813;3.1250;4.0000;17.3406
530;2;1.5625;6.2500;6.0000;17.3449
530;1;0.7813;3.1250;2.0000;17.3403
530;0;0.7813;3.1250;2.5000;17.3404
540;5;6.2500;12.5000;10.0000;17.6942
540;4;3.1250;6.2500;5.0000;17.6818
540;3;0.7813;3.1250;4.0000;17.6740
540;2;1.5625;6.2500;6.0000;17.6784
540;1;0.7813;3.1250;2.0000;17.6737
540;0;0.7813;3.1250;2.5000;17.6738
550;5;6.2500;12.5000;10.0000;18.0280
550;4;3.1250;6.2500;5.0000;18.0153
550;3;0.7813;3.1250;4.0000;18.0074
550;2;1.5625;6.2500;6.0000;18.0119
550;1;0.7813;3.1250;2.0000;18.0071
550;0;0.7813;3.1250;2.5000;18.0072
560;5;6.2500;12.5000;10.0000;18.3618
560;4;3.1250;6.2500;5.0000;18.3489
560;3;0.7813;3.1250;4.0000;18.3409
560;2;1.5625;6.2500;6.0000;18.3454
560;1;0.7813;3.1250;2.0000;18.3406
560;0;0.7813;3.1250;2.5000;18.3406
570;5;6.2500;12.5000;10.0000;18.6956
570;4;3.1250;6.2500;5.0000;18.6825
570;3;0.7813;3.1250;4.0000;18.6743
570;2;1.5625;6.2500;6.0000;18.6789
570;1;0.7813;3.1250;2.0000;18.6740
570;0;0.7813;3.1250;2.5000;18.6740
580;5;6.2500;12.5000;10.0000;19.0294
580;4;3.1250;6.2500;5.0000;19.0161
580;3;0.7813;3.1250;4.0000;19.0077
580;2;1.5625;6.2500;6.0000;19.0124
580;1;0.7813;3.1250;2.0000;19.0074
580;0;0.7813;3.1250;2.5000;19.0075
590;5;6.2500;12.5000;10.0000;19.3632
590;4;3.1250;6.2500;5.0000;19.3496
590;3;0.7813;3.1250;4.0000;19.3411
590;2;1.5625;6.2500;6.0000;19.3459
590;1;0.7813;3.1250;2.0000;19.3408
590;0;0.7813;3.1250;2.5000;19.3409
600;5;6.2500;12.5000;10.0000;19.6970
600;4;3.1250;6.2500;5.0000;19.6832
600;3;0.7813;3.1250;4.0000;19.6745
600;2;1.5625;6.2500;6.0000;19.6794
600;1;0.7813;3.1250;2.0000;19.6742
600;0;0.7813;3.1250;2.5000;19.6743
610;5;6.2500;12.5000;10.0000;20.0308
610;4;3.1250;6.2500;5.0000;20.0168
610;3;0.7813;3.1250;4.0000;20.0080
610;2;1.5625;6.2500;6.0000;20.0129
610;1;0.7813;3.1250;2.0000;20.0076
610;0;0.7813;3.1250;2.5000;20.0077
620;5;6.2500;12.5000;10.0000;20.3646
620;4;3.1250;6.2500;5.0000;20.3503
620;3;0.7813;3.1250;4.0000;20.3414
620;2;1.5625;6.2500;6.0000;20.3464
620;1;0.7813;3.1250;2.0000;20.3410
620;0;0.7813;3.1250;2.5000;20.3411
630;5;6.2500;12.5000;10.0000;20.6984
630;4;3.1250;6.2500;5.0000;20.6839
630;3;0.7813;3.1250;4.0000;20.6748
630;2;1.5625;6.2500;6.0000;20.6799
630;1;0.7813;3.1250;2.0000;20.6745
630;0;0.7813;3.1250;2.5000;20.6746
640;5;6.2500;12.5000;10.0000;21.0322
640;4;3.1250;6.2500;5.0000;21.0175
640;3;0.7813;3.1250;4.0000;21.0082
640;2;1.5625;6.2500;6.0000;21.0134
640;1;0.7813;3.1250;2.0000;21.0079
640;0;0.7813;3.1250;2.5000;21.0080
650;5;6.2500;12.5000;10.0000;21.3660
650;4;3.1250;6.2500;5.0000;21.3510
650;3;0.7813;3.1250;4.0000;21.3417
650;2;1.5625;6.2500;6.0000;21.3469
650;1;0.7813;3.1250;2.0000;21.3413
650;0;0.7813;3.1250;2.5000;21.3414
660;5;6.2500;12.5000;10.0000;21.6998
660;4;3.1250;6.2500;5.0000;21.6846
660;3;0.7813;3.1250;4.0000;21.6751
660;2;1.5625;6.2500;6.0000;21.6804
660;1;0.7813;3.1250;2.0000;21.6747
660;0;0.7813;3.1250;2.5000;21.6748
670;5;6.2500;12.5000;10.0000;22.0336
670;4;3.1250;6.2500;5.0000;22.0182
670;3;0.7813;3.1250;4.0000;22.0085
670;2;1.5625;6.2500;6.0000;22.0139
670;1;0.7813;3.1250;2.0000;22.0081
670;0;0.7813;3.1250;2.5000;22.0082
680;5;6.2500;12.5000;10.0000;22.3674
680;4;3.1250;6.2500;5.0000;22.3517
680;3;0.7813;3.1250;4.0000;22.3419
680;2;1.5625;6.2500;6.0000;22.3474
680;1;0.7813;3.1250;2.0000;22.3415
680;0;0.7813;3.1250;2.5000;22.3416
690;5;6.2500;12.5000;10.0000;22.7012
690;4;3.1250;6.2500;5.0000;22.6853
690;3;0.7813;3.1250;4.0000;22.6753
690;2;1.5625;6.2500;6.0000;22.6809
690;1;0.7813;3.1250;2.0000;22.6750
690;0;0.7813;3.1250;2.5000;22.6751
700;5;6.2500;12.5000;10.0000;23.0350
700;4;3.1250;6.2500;5.0000;23.0189
700;3;0.7813;3.1250;4.0000;23.0088
700;2;1.5625;6.2500;6.0000;23.0144
700;1;0.7813;3.1250;2.0000;23.0084
700;0;0.7813;3.1250;2.5000;23.0085
710;5;6.2500;12.5000;10.0000;23.3688
710;4;3.1250;6.2500;5.0000;23.3524
710;3;0.7813;3.1250;4.0000;23.3422
710;2;1.5625;6.2500;6.0000;23.3479
710;1;0.7813;3.1250;2.0000;23.3418
710;0;0.7813;3.1250;2.5000;23.3419
720;5;6.2500;12.5000;10.0000;23.7026
720;4;3.1250;6.2500;5.0000;23.6860
720;3;0.7813;3.1250;4.0000;23.6756
720;2;1.5625;6.2500;6.0000;23.6815
720;1;0.7813;3.1250;2.0000;23.6752
720;0;0.7813;3.1250;2.5000;23.6753
730;5;6.2500;12.5000;10.0000;24.0364
730;4;3.1250;6.2500;5.0000;24.0196
730;3;0.7813;3.1250;4.0000;24.0090
730;2;1.5625;6.2500;6.0000;24.0150
730;1;0.7813;3.1250;2.0000;24.0086
730;0;0.7813;3.1250;2.5000;24.0087
740;5;6.2500;12.5000;10.0000;24.3702
740;4;3.1250;6.2500;5.0000;24.3531
740;3;0.7813;3.1250;4.0000;24.3424
740;2;1.5625;6.2500;6.0000;24.3485
740;1;0.7813;3.1250;2.0000;24.3420
740;0;0.7813;3.1250;2.5000;24.3421
750;5;6.2500;12.5000;10.0000;24.7040
750;4;3.1250;6.2500;5.0000;24.6867
750;3;0.7813;3.1250;4.0000;24.6759
750;2;1.5625;6.2500;6.0000;24.6820
750;1;0.7813;3.1250;2.0000;24.6755
750;0;0.7813;3.1250;2.5000;24.6756
760;5;6.2500;12.5000;10.0000;25.0379
760;4;3.1250;6.2500;5.0000;25.0203
760;3;0.7813;3.1250;4.0000;25.0093
760;2;1.5625;6.2500;6.0000;25.0155
760;1;0.7813;3.1250;2.0000;25.0089
760;0;0.7813;3.1250;2.5000;25.0090
770;5;6.2500;12.5000;10.0000;25.3717
770;4;3.1250;6.2500;5.0000;25.3538
770;3;0.7813;3.1250;4.0000;25.3427
770;2;1.5625;6.2500;6.0000;25.3490
770;1;0.7813;3.1250;2.0000;25.3423
770;0;0.7813;3.1250;2.5000;25.3424
780;5;6.2500;12.5000;10.0000;25.7055
780;4;3.1250;6.2500;5.0000;25.6874
780;3;0.7813;3.1250;4.0000;25.6761
780;2;1.5625;6.2500;6.0000;25.6825
780;1;0.7813;3.1250;2.0000;25.6757
780;0;0.7813;3.1250;2.5000;25.6758
790;5;6.2500;12.5000;10.0000;26.0393
790;4;3.1250;6.2500;5.0000;26.0210
790;3;0.7813;3.1250;4.0000;26.0096
790;2;1.5625;6.2500;6.0000;26.0160
790;1;0.7813;3.1250;2.0000;26.0091
790;0;0.7813;3.1250;2.5000;26.0092
800;5;6.2500;12.5000;10.0000;26.3731
800;4;3.1250;6.2500;5.0000;26.3545
800;3;0.7813;3.1250;4.0000;26.3430
800;2;1.5625;6.2500;6.0000;26.3495
800;1;0.7813;3.1250;2.0000;26.3425
800;0;0.7813;3.1250;2.5000;26.3426
810;5;6.2500;12.5000;10.0000;26.7069
810;4;3.1250;6.2500;5.0000;26.6881
810;3;0.7813;3.1250;4.0000;26.6764
810;2;1.5625;6.2500;6.0000;26.6830
810;1;0.7813;3.1250;2.0000;26.6759
810;0;0.7813;3.1250;2.5000;26.6761
820;5;6.2500;12.5000;10.0000;27.0407
820;4;3.1250;6.2500;5.0000;27.0217
820;3;0.7813;3.1250;4.0000;27.0098
820;2;1.5625;6.2500;6.0000;27.0165
820;1;0.7813;3.1250;2.0000;27.0094
820;0;0.7813;3.1250;2.5000;27.0095
830;5;6.2500;12.5000;10.0000;27.3745
830;4;3.1250;6.2500;5.0000;27.3552
830;3;0.7813;3.1250;4.0000;27.3432
830;2;1.5625;6.2500;6.0000;27.3500
830;1;0.7813;3.1250;2.0000;27.3428
830;0;0.7813;3.1250;2.5000;27.3429
840;5;6.2500;12.5000;10.0000;27.7083
840;4;3.1250;6.2500;5.0000;27.6888
840;3;0.7813;3.1250;4.0000;27.6767
840;2;1.5625;6.2500;6.0000;27.6835
840;1;0.7813;3.1250;2.0000;27.6762
840;0;0.7813;3.1250;2.5000;27.6763
850;5;6.2500;12.5000;10.0000;28.0421
850;4;3.1250;6.2500;5.0000;28.0224
850;3;0.7813;3.1250;4.0000;28.0101
850;2;1.5625;6.2500;6.0000;28.0170
850;1;0.7813;3.1250;2.0000;28.0096
850;0;0.7813;3.1250;2.5000;28.0097
860;5;6.2500;12.5000;10.0000;28.3759
860;4;3.1250;6.2500;5.0000;28.3559
860;3;0.7813;3.1250;4.0000;28.3435
860;2;1.5625;6.2500;6.0000;28.3505
860;1;0.7813;3.1250;2.0000;28.3430
860;0;0.7813;3.1250;2.5000;28.3431
870;5;6.2500;12.5000;10.0000;28.7097
870;4;3.1250;6.2500;5.0000;28.6895
870;3;0.7813;3.1250;4.0000;28.6769
870;2;1.5625;6.2500;6.0000;28.6840
870;1;0.7813;3.1250;2.0000;28.6764
870;0;0.7813;3.1250;2.5000;28.6766
880;5;6.2500;12.5000;10.0000;29.0435
880;4;3.1250;6.2500;5.0000;29.0231
880;3;0.7813;3.1250;4.0000;29.0103
880;2;1.5625;6.2500;6.0000;29.0175
880;1;0.7813;3.1250;2.0000;29.0099
880;0;0.7813;3.1250;2.5000;29.0100
890;5;6.2500;12.5000;10.0000;29.3773
890;4;3.1250;6.2500;5.0000;29.3567
890;3;0.7813;3.1250;4.0000;29.3438
890;2;1.5625;6.2500;6.0000;29.3510
890;1;0.7813;3.1250;2.0000;29.3433
890;0;0.7813;3.1250;2.5000;29.3434
900;5;6.2500;12.5000;10.0000;29.7111
900;4;3.1250;6.2500;5.0000;29.6902
900;3;0.7813;3.1250;4.0000;29.6772
900;2;1.5625;6.2500;6.0000;29.6845
900;1;0.7813;3.1250;2.0000;29.6767
900;0;0.7813;3.1250;2.5000;29.6768
910;5;6.2500;12.5000;10.0000;30.0449
910;4;3.1250;6.2500;5.0000;30.0238
910;3;0.7813;3.1250;4.0000;30.0106
910;2;1.5625;6.2500;6.0000;30.0180
910;1;0.7813;3.1250;2.0000;30.0101
910;0;0.7813;3.1250;2.5000;30.0102
920;5;6.2500;12.5000;10.0000;30.3787
920;4;3.1250;6.2500;5.0000;30.3574
920;3;0.7813;3.1250;4.0000;30.3440
920;2;1.5625;6.2500;6.0000;30.3515
920;1;0.7813;3.1250;2.0000;30.3435
920;0;0.7813;3.1250;2.5000;30.3436
930;5;6.2500;12.5000;10.0000;30.7125
930;4;3.1250;6.2500;5.0000;30.6909
930;3;0.7813;3.1250;4.0000;30.6774
930;2;1.5625;6.2500;6.0000;30.6850
930;1;0.7813;3.1250;2.0000;30.6769
930;0;0.7813;3.1250;2.5000;30.6771
940;5;6.2500;12.5000;10.0000;31.0463
940;4;3.1250;6.2500;5.0000;31.0245
940;3;0.7813;3.1250;4.0000;31.0109
940;2;1.5625;6.2500;6.0000;31.0185
940;1;0.7813;3.1250;2.0000;31.0104
940;0;0.7813;3.1250;2.5000;31.0105
950;5;6.2500;12.5000;10.0000;31.3801
950;4;3.1250;6.2500;5.0000;31.3581
950;3;0.7813;3.1250;4.0000;31.3443
950;2;1.5625;6.2500;6.0000;31.3520
950;1;0.7813;3.1250;2.0000;31.3438
950;0;0.7813;3.1250;2.5000;31.3439
960;5;6.2500;12.5000;10.0000;31.7139
960;4;3.1250;6.2500;5.0000;31.6916
960;3;0.7813;3.1250;4.0000;31.6777
960;2;1.5625;6.2500;6.0000;31.6855
960;1;0.7813;3.1250;2.0000;31.6772
960;0;0.7813;3.1250;2.5000;31.6773
970;5;6.2500;12.5000;10.0000;32.0477
970;4;3.1250;6.2500;5.0000;32.0252
970;3;0.7813;3.1250;4.0000;32.0111
970;2;1.5625;6.2500;6.0000;32.0190
